time,true_orbit_x1,true_orbit_y1,true_orbit_x2,true_orbit_y2,pred_orbit_x1,pred_orbit_y1,pred_orbit_x2,pred_orbit_y2
5267.31,6.441654069861878,0.4791064380710929,-6.441654221482553,-0.47910644934808433,3.6995608806610107,5.12051248550415,-3.6995608806610107,-5.12051248550415
5268.883,6.410910379456738,0.6906831378526272,-6.410910530359647,-0.6906831541102427,3.55949068069458,5.210967063903809,-3.55949068069458,-5.210967063903809
5270.455,6.372959652843823,0.901377604303186,-6.3729598028611125,-0.901377625521309,3.416926145553589,5.297695636749268,-3.416926145553589,-5.297695636749268
5272.0273,6.327755347592098,1.1110053894046905,-6.327755496557786,-1.1110054155595732,3.2719178199768066,5.380650997161865,-3.2719178199768066,-5.380650997161865
5273.6,6.275263917708507,1.3193767743904086,-6.2752640654515925,-1.3193768054534583,3.1245131492614746,5.459782123565674,-3.1245131492614746,-5.459782123565674
5275.1724,6.215601730101703,1.5261258655497294,-6.215601876448675,-1.526125901482521,2.9748997688293457,5.534968376159668,-2.9748997688293457,-5.534968376159668
5276.745,6.148757014396658,1.7311332794464698,-6.148757159174566,-1.7311333202075354,2.8230834007263184,5.606184005737305,-2.8230834007263184,-5.606184005737305
5278.3174,6.074805109322224,1.9340230241224643,-6.074805252366451,-1.9340230696631644,2.6692605018615723,5.673320293426514,-2.6692605018615723,-5.673320293426514
5279.8896,5.993768232037136,2.1346094315379425,-5.993768373183711,-2.1346094818056276,2.5134871006011963,5.736330509185791,-2.5134871006011963,-5.736330509185791
5281.4624,5.905668681637198,2.3327035477353513,-5.905668820720857,-2.3327036026725616,2.3558201789855957,5.79517126083374,-2.3558201789855957,-5.79517126083374
5283.0347,5.810571269558917,2.5279102628446664,-5.810571406414614,-2.52791032238424,2.1964643001556396,5.849742889404297,-2.1964643001556396,-5.849742889404297
5284.607,5.7085152856244195,2.720034122873371,-5.708515420087771,-2.7200341869434372,2.0354814529418945,5.9000067710876465,-2.0354814529418945,-5.9000067710876465
5286.1797,5.599596032416381,2.908904451946141,-5.599596164325361,-2.9089045204708492,1.8729323148727417,5.945920467376709,-1.8729323148727417,-5.945920467376709
5287.752,5.483967542562681,3.0941544249649384,-5.483967671758654,-3.0941544978596736,1.7090333700180054,5.987401962280273,-1.7090333700180054,-5.987401962280273
5289.324,5.361692082343895,3.2755943066132214,-5.361692208669709,-3.2755943837888917,1.543850064277649,6.024413585662842,-1.543850064277649,-6.024413585662842
5290.897,5.232833242057684,3.4530309678970035,-5.232833365359415,-3.453031049261101,1.3774470090866089,6.056918144226074,-1.3774470090866089,-6.056918144226074
5292.469,5.097584529486932,3.6261077710483582,-5.0975846496136485,-3.6261078564991105,1.2100499868392944,6.084851264953613,-1.2100499868392944,-6.084851264953613
5294.042,4.95593305292225,3.794647188246956,-4.955933169718906,-3.794647277675549,1.0416752099990845,6.108185291290283,-1.0416752099990845,-6.108185291290283
5295.6143,4.808116635612942,3.95830780588747,-4.808116748933566,-3.9583078991792906,0.8725525736808777,6.12686824798584,-0.8725525736808777,-6.12686824798584
5297.1865,4.654273843624754,4.116931180810612,-4.65427395332828,-4.11693127784872,0.7027543783187866,6.140871524810791,-0.7027543783187866,-6.140871524810791
5298.7593,4.494506445089503,4.270327365134517,-4.4945065510358635,-4.270327465796449,0.5323545932769775,6.150163650512695,-0.5323545932769775,-6.150163650512695
5300.3315,4.329075683178898,4.418167676622929,-4.329075785233792,-4.418167780778118,0.3615882992744446,6.154709815979004,-0.3615882992744446,-6.154709815979004
5301.904,4.158104444742083,4.560270777157659,-4.158104542775575,-4.560270884672835,0.19053280353546143,6.154486179351807,-0.19053280353546143,-6.154486179351807
5303.4766,3.981718761910261,4.6964526488265905,-3.981718855794678,-4.696452759563626,0.019267167896032333,6.149467468261719,-0.019267167896032333,-6.149467468261719
5305.049,3.8001697407049404,4.826343844504763,-3.8001698303165297,-4.826343958314512,-0.15196897089481354,6.139636993408203,0.15196897089481354,-6.139636993408203
5306.621,3.6136349475483653,4.94979961074625,-3.6136350327661786,-4.949799727473906,-0.32309409976005554,6.124978542327881,0.32309409976005554,-6.124978542327881
5308.194,3.4222896271151724,5.066674049556843,-3.4222897078260184,-5.066674169048662,-0.49402615427970886,6.105471134185791,0.49402615427970886,-6.105471134185791
5309.766,3.226473306005923,5.176690185318703,-3.226473382105235,-5.176690307415678,-0.664520800113678,6.081119060516357,0.664520800113678,-6.081119060516357
5311.339,3.0262945011475737,5.279717936992478,-3.0262945725313273,-5.279718061529646,-0.8345471620559692,6.051900863647461,0.8345471620559692,-6.051900863647461
5312.911,2.8221169551947645,5.375501708220671,-2.822117021768591,-5.375501835028941,-1.003859281539917,6.017834186553955,1.003859281539917,-6.017834186553955
5314.4834,2.6141279714155425,5.463890459798794,-2.6141280330902483,-5.463890588707498,-1.1723700761795044,5.978912830352783,1.1723700761795044,-5.978912830352783
5316.056,2.4024819965225874,5.54464410153018,-2.402482053211182,-5.544644232360767,-1.3399913311004639,5.935128688812256,1.3399913311004639,-5.935128688812256
5317.6284,2.187610661149415,5.617602291975799,-2.187610712775756,-5.617602424547995,-1.5064760446548462,5.886518955230713,1.5064760446548462,-5.886518955230713
5319.2007,1.9697366332107928,5.682657364785532,-1.9697366797024802,-5.682657498913327,-1.6717357635498047,5.833084583282471,1.6717357635498047,-5.833084583282471
5320.7734,1.7490756587033534,5.739676025966363,-1.7490756999922312,-5.739676161457872,-1.8356786966323853,5.774826526641846,1.8356786966323853,-5.774826526641846
5322.3457,1.5260577712199983,5.788482850447381,-1.5260578072495876,-5.788482987111136,-1.9980589151382446,5.7118024826049805,1.9980589151382446,-5.7118024826049805
5323.918,1.3009157951591244,5.828966927944197,-1.3009158258777958,-5.828967065584292,-2.1587839126586914,5.644021987915039,2.1587839126586914,-5.644021987915039
5325.4907,1.0738877136760023,5.861018192865957,-1.0738877390371884,-5.861018331281156,-2.317760467529297,5.571493625640869,2.317760467529297,-5.571493625640869
5327.063,0.8454153223339548,5.884397804919349,-0.8454153423019026,-5.884397943903569,-2.474745273590088,5.494297027587891,2.474745273590088,-5.494297027587891
5328.6357,0.6157014994445741,5.899116002983133,-0.6157015139882902,-5.899116142328456,-2.629692316055298,5.412424087524414,2.629692316055298,-5.412424087524414
5330.208,0.38522163058356884,5.905096623555713,-0.38522163968375284,-5.905096763053384,-2.7823643684387207,5.32597017288208,2.7823643684387207,-5.32597017288208
5331.7803,0.15424044089948452,5.902274308797437,-0.15424044454343194,-5.902274448239791,-2.932664394378662,5.234958171844482,2.932664394378662,-5.234958171844482
5333.353,-0.07697228210483069,5.890586303375599,0.076972283923537,-5.890586442557643,-3.0804972648620605,5.1394124031066895,3.0804972648620605,-5.1394124031066895
5334.9253,-0.3079261821760541,5.869995193012919,0.3079261894528427,-5.86999533173008,-3.2256267070770264,5.0394487380981445,3.2256267070770264,-5.0394487380981445
5336.4976,-0.5383417214734929,5.840468233894972,0.5383417341974135,-5.840468371936754,-3.367961883544922,4.93510103225708,3.367961883544922,-4.93510103225708
5338.0703,-0.7679169979846381,5.801848726510433,0.767917016137559,-5.801848863661242,-3.5074024200439453,4.826400279998779,3.5074024200439453,-4.826400279998779
5339.6426,-0.9961575978160164,5.754282367830077,0.9961576213684931,-5.754282503880308,-3.643723964691162,4.713486671447754,3.643723964691162,-4.713486671447754
5341.215,-1.2227735516470921,5.697776493832059,1.222773580563293,-5.697776628573191,-3.7768332958221436,4.596401691436768,3.7768332958221436,-4.596401691436768
5342.7876,-1.4474703501772692,5.632338741835152,1.447470384413243,-5.632338875052717,-3.9066312313079834,4.475189208984375,3.9066312313079834,-4.475189208984375
5344.36,-1.6697430003363438,5.558054651805439,1.6697430398354127,-5.558054783285488,-4.032904148101807,4.350008010864258,4.032904148101807,-4.350008010864258
5345.9326,-1.8893633013803843,5.474939153922913,1.889363346081354,-5.474939283455984,-4.1555962562561035,4.220870494842529,4.1555962562561035,-4.220870494842529
5347.505,-2.1058251329057724,5.383111733422508,2.1058251827363543,-5.383111860804207,-4.274499416351318,4.08795166015625,4.274499416351318,-4.08795166015625
5349.077,-2.318782652493132,5.282533559288282,2.3187827073740017,-5.282533684315069,-4.389523983001709,3.9513111114501953,4.389523983001709,-3.9513111114501953
5350.65,-2.5279788834615617,5.17339869136683,2.5279789433061093,-5.173398813836038,-4.500575542449951,3.8110077381134033,4.500575542449951,-3.8110077381134033
5352.222,-2.7329228364196965,5.055902133952353,2.7329229011272895,-5.055902253661229,-4.607459545135498,3.6672377586364746,4.607459545135498,-3.6672377586364746
5353.7944,-2.933321973261491,4.93015438647561,2.9333220427253073,-4.93015450322625,-4.710088729858398,3.5200693607330322,4.710088729858398,-3.5200693607330322
5355.367,-3.128882430650607,4.796272736174686,3.1288825047566187,-4.796272849771971,-4.808372974395752,3.369574785232544,4.808372974395752,-3.369574785232544
5356.9395,-3.319133569428547,4.654516565614505,3.319133648052233,-4.654516675870748,-4.902134418487549,3.2159669399261475,4.902134418487549,-3.2159669399261475
5358.5117,-3.503779652118683,4.505020688933314,3.5037797351299256,-4.505020795665869,-4.991288661956787,3.0593278408050537,4.991288661956787,-3.0593278408050537
5360.0845,-3.6824744069129562,4.347873499654454,3.6824744941739502,-4.347873602682915,-5.075751304626465,2.899735927581787,5.075751304626465,-2.899735927581787
5361.6567,-3.8548474075283465,4.18349386071329,3.8548474988934105,-4.1834939598676755,-5.155361175537109,2.7374281883239746,5.155361175537109,-2.7374281883239746
5363.2295,-4.020684961202961,4.012021361234805,4.020685056520443,-4.012021456346856,-5.230064868927002,2.5724406242370605,5.230064868927002,-2.5724406242370605
5364.802,-4.17957321759574,3.833820155478771,4.179573316701356,-3.8338202463858893,-5.299712657928467,2.4050207138061523,5.299712657928467,-2.4050207138061523
5366.374,-4.331263799616407,3.6491106642045636,4.331263902337782,-3.649110750747796,-5.364234924316406,2.2352640628814697,5.364234924316406,-2.2352640628814697
5367.947,-4.475510798646026,3.458120398745998,4.475510904803857,-3.4581204807716115,-5.423553943634033,2.0632691383361816,5.423553943634033,-2.0632691383361816
5369.519,-4.6119151566780365,3.2612479121457314,4.611915266086527,-3.2612479895123307,-5.477545261383057,1.889299988746643,5.477545261383057,-1.889299988746643
5371.0913,-4.74019757384782,3.058717755948128,4.740197686315062,-3.0587178285200984,-5.526143550872803,1.7134612798690796,5.526143550872803,-1.7134612798690796
5372.664,-4.860226452718972,2.8508577874262406,4.860226568050762,-2.8508578550762627,-5.569282531738281,1.5358599424362183,5.569282531738281,-1.5358599424362183
5374.2363,-4.971690485514964,2.6381395707419366,4.971690603512172,-2.6381396333550344,-5.6068596839904785,1.3567768335342407,5.6068596839904785,-1.3567768335342407
5375.8086,-5.074405623102428,2.4208534096069103,5.074405743562724,-2.4208534670750304,-5.638818740844727,1.1763249635696411,5.638818740844727,-1.1763249635696411
5377.3813,-5.16819264805369,2.1992955884840604,5.168192770766833,-2.199295640703932,-5.665102481842041,0.9946222901344299,5.665102481842041,-0.9946222901344299
5378.9536,-5.252802087547864,1.973979832123785,5.252802212292839,-1.9739798790023875,-5.685634613037109,0.8119586706161499,5.685634613037109,-0.8119586706161499
5380.526,-5.328041014827577,1.7452080432275232,5.328041141379732,-1.7452080846798717,-5.700369834899902,0.6284598112106323,5.700369834899902,-0.6284598112106323
5382.0986,-5.39372987510265,1.513297634085954,5.393730003237177,-1.5132976700361378,-5.709260940551758,0.44424867630004883,5.709260940551758,-0.44424867630004883
5383.671,-5.449779101093933,1.2788282842551864,5.4497792305863815,-1.2788283146414545,-5.712258338928223,0.2596298158168793,5.712258338928223,-0.2596298158168793
5385.2437,-5.496104644130462,1.0420646479351319,5.496104774752249,-1.0420646727010654,-5.709327697753906,0.07467428594827652,5.709327697753906,-0.07467428594827652
5386.816,-5.5325791231830035,0.8035697079899883,5.532579254701579,-0.8035697270921407,-5.700439453125,-0.1103099137544632,5.700439453125,0.1103099137544632
5388.388,-5.559139188987952,0.5636907803159668,5.559139321166994,-0.5636907937187589,-5.6855669021606445,-0.29518574476242065,5.6855669021606445,0.29518574476242065
5389.961,-5.575729032520348,0.3227774741655124,5.575729165119288,-0.32277748184162236,-5.664684772491455,-0.47981610894203186,5.664684772491455,0.47981610894203186
5391.533,-5.582229716318628,0.08140626761658096,5.582229849093738,-0.08140626955284905,-5.637792587280273,-0.6638879776000977,5.637792587280273,0.6638879776000977
5393.1055,-5.578615359800619,-0.16005913779294711,5.578615492512982,0.16005914160068957,-5.604879856109619,-0.8472597599029541,5.604879856109619,0.8472597599029541
5394.678,-5.564958958291064,-0.4012586835602967,5.564959090704604,0.4012586931079371,-5.565932750701904,-1.0297867059707642,5.565932750701904,1.0297867059707642
5396.2505,-5.541288864605129,-0.6416117849919294,5.541288996480715,0.6416118002614974,-5.520983695983887,-1.21115243434906,5.520983695983887,1.21115243434906
5397.8228,-5.507641488726028,-0.8807637335000362,5.507641619826273,0.8807637544651783,-5.470036029815674,-1.391210675239563,5.470036029815674,1.391210675239563
5399.3955,-5.4640612919607925,-1.118360540879074,5.464061422048633,1.1183605675049122,-5.413091659545898,-1.5698118209838867,5.413091659545898,1.5698118209838867
5400.968,-5.410653995437467,-1.35383018946773,5.410654124280665,1.35383022170632,-5.350215435028076,-1.7466410398483276,5.350215435028076,1.7466410398483276
5402.5405,-5.347406758887786,-1.5868750649262398,5.34740688625206,1.586875102722362,-5.281401634216309,-1.9216028451919556,5.281401634216309,1.9216028451919556
5404.113,-5.274496065880873,-1.8169314707058664,5.274496191533455,1.816931513990048,-5.206737518310547,-2.0943822860717773,5.206737518310547,2.0943822860717773
5405.685,-5.192104676950992,-2.043679991411606,5.192104800666857,2.0436800401078132,-5.126253128051758,-2.26482892036438,5.126253128051758,2.26482892036438
5407.258,-5.1003591364219005,-2.266788259421884,5.10035925797755,2.2667883134457427,-5.039977550506592,-2.4327914714813232,5.039977550506592,2.4327914714813232
5408.83,-4.999491188783668,-2.4857248526600624,4.9994913079593015,2.485724911913688,-4.948029041290283,-2.59795880317688,4.948029041290283,2.59795880317688
5410.4023,-4.889666001776764,-2.7001758456014655,4.889666118356899,2.7001759099794738,-4.850454807281494,-2.7601821422576904,4.850454807281494,2.7601821422576904
5411.975,-4.77105518539559,-2.9098319623903115,4.771055299166743,2.909832031778519,-4.7473015785217285,-2.9193081855773926,4.7473015785217285,2.9193081855773926
5413.5474,-4.643878162221854,-3.1141460691723877,4.643878272977834,3.1141461434444366,-4.638721466064453,-3.0750374794006348,4.638721466064453,3.0750374794006348
5415.1196,-4.5083851801615,-3.3128501612134427,4.508385287704653,3.3128502402382924,-4.524777889251709,-3.227220296859741,4.524777889251709,3.227220296859741
5416.6924,-4.364831086693887,-3.505690869155817,4.364831190833019,3.505690952797029,-4.405536651611328,-3.3757081031799316,4.405536651611328,3.3757081031799316
5418.2646,-4.213577732911008,-3.6922230544897188,4.213577833464216,3.692223142601315,-4.281181335449219,-3.5202128887176514,4.281181335449219,3.5202128887176514
5419.8374,-4.0548175263217665,-3.8722505768614393,4.054817623108233,3.872250669290162,-4.151751518249512,-3.6606335639953613,4.151751518249512,3.6606335639953613
5421.4097,-3.8889482545940757,-4.045364085422804,3.8889483474401154,4.045364182003191,-4.017455101013184,-3.7966949939727783,4.017455101013184,3.7966949939727783
5422.982,-3.7162332325154614,-4.2113380981822965,3.7162333212558307,4.21133819874534,-3.878384590148926,-3.928255081176758,3.878384590148926,3.928255081176758
5424.5547,-3.5368702076067184,-4.369869267684059,3.5368702920830764,4.3698693720562,-3.7346346378326416,-4.055172920227051,3.7346346378326416,4.055172920227051
5426.127,-3.351358104903894,-4.520658907340429,3.3513581849674807,4.5206590153385235,-3.5864410400390625,-4.17719030380249,3.5864410400390625,4.17719030380249
5427.699,-3.160008747819546,-4.663549921247518,3.160008823325927,4.6635500326800905,-3.4339163303375244,-4.29417610168457,3.4339163303375244,4.29417610168457
5429.272,-2.9631117997439955,-4.798365258513634,2.9631118705575012,4.798365373186732,-3.2771735191345215,-4.405993461608887,3.2771735191345215,4.405993461608887
5430.844,-2.7611489424825506,-4.92482041421906,2.761149008481887,4.924820531936367,-3.116478681564331,-4.512409210205078,3.116478681564331,4.512409210205078
5432.4165,-2.5544259680428185,-5.042774745924262,2.5544260291130625,5.042774866485035,-2.9519577026367188,-4.613302707672119,2.9519577026367188,4.613302707672119
5433.9893,-2.343248937138891,-5.152094809693884,2.3432489931703664,5.152094932890137,-2.783740997314453,-4.708548069000244,2.783740997314453,4.708548069000244
5435.5615,-2.1280805082006093,-5.252451432472141,2.1280805590951943,5.252451558088344,-2.6121251583099365,-4.797937393188477,2.6121251583099365,4.797937393188477
5437.1343,-1.9092161073737715,-5.3438645038747605,1.9092161530414111,5.343864631697786,-2.4371955394744873,-4.881386756896973,2.4371955394744873,4.881386756896973
5438.7065,-1.6871853073140153,-5.426183568862678,1.6871853476771155,5.426183698675162,-2.2592649459838867,-4.9587082862854,2.2592649459838867,4.9587082862854
5440.279,-1.462307609125754,-5.499342130640585,1.4623076441144467,5.4993422622236485,-2.078488349914551,-5.0298004150390625,2.078488349914551,5.0298004150390625
5441.8516,-1.2349006777273401,-5.5632801900304685,1.234900707279441,5.563280323164032,-1.8950209617614746,-5.094561576843262,1.8950209617614746,5.094561576843262
5443.424,-1.0054950354297192,-5.6178964786815,1.0054950594961556,5.61789661314544,-1.7091970443725586,-5.152836322784424,1.7091970443725586,5.152836322784424
5444.996,-0.7744096382716803,-5.6631681232269475,0.7744096568104286,5.663168258798676,-1.5211842060089111,-5.204540729522705,1.5211842060089111,5.204540729522705
5446.569,-0.5419477483083022,-5.6989471291691345,0.5419477612844357,5.698947265622083,-1.3311538696289062,-5.249587535858154,1.3311538696289062,5.249587535858154
5448.141,-0.3086629702755377,-5.725324147673364,0.30866297766726225,5.7253242847812365,-1.1394621133804321,-5.287858009338379,1.1394621133804321,5.287858009338379
5449.7134,-0.07486838578923916,-5.742325119533568,0.07486838758239889,5.742325257068481,-0.9462859630584717,-5.319284439086914,0.9462859630584717,5.319284439086914
5451.286,0.15912767054402888,-5.74997350504956,-0.1591276743558631,5.749973642786941,-0.7518103718757629,-5.3438005447387695,0.7518103718757629,5.3438005447387695
5452.8584,0.39280267820072734,-5.748302759590199,-0.3928026876114588,5.74830289730729,-0.5564031600952148,-5.361324787139893,0.5564031600952148,5.361324787139893
5454.431,0.6259289101025898,-5.7373656835957245,-0.6259289251006149,5.737365821069963,-0.3601981997489929,-5.371811866760254,0.3601981997489929,5.371811866760254
5456.0034,0.8579929967364841,-5.717230791755674,-0.857993017298407,5.717230928769911,-0.16357098519802094,-5.375207901000977,0.16357098519802094,5.375207901000977
5457.5757,1.088682390265146,-5.6878599983449964,-1.0886824163602904,5.687860134679941,0.03327973559498787,-5.3714799880981445,-0.03327973559498787,5.3714799880981445
5459.1484,1.3177266079671393,-5.64946583334521,-1.3177266395576581,5.6494659687826,0.23015479743480682,-5.360595703125,-0.23015479743480682,5.360595703125
5460.7207,1.5446349227811285,-5.602184036610753,-1.5446349598168228,5.602184170934183,0.42667126655578613,-5.342543125152588,-0.42667126655578613,5.342543125152588
5462.293,1.76913744774792,-5.546128368750839,-1.7691374901726609,5.546128501749518,0.6226208806037903,-5.317311763763428,-0.6226208806037903,5.317311763763428
5463.8657,1.990969197222347,-5.481414874543454,-1.9909692449735115,5.481415006008998,0.8177978992462158,-5.284892559051514,-0.8177978992462158,5.284892559051514
5465.438,2.2096669917762988,-5.4082329935406035,-2.209667044780327,5.408233123269691,1.0118138790130615,-5.245316982269287,-1.0118138790130615,5.245316982269287
5467.0103,2.4249758032672957,-5.3267082630863625,-2.424975861444212,5.326708390877927,1.2044589519500732,-5.1985979080200195,-1.2044589519500732,5.1985979080200195
5468.583,2.6366093563543003,-5.236901059943645,-2.636609419616778,5.236901185597177,1.3955235481262207,-5.14475154876709,-1.3955235481262207,5.14475154876709
5470.1553,2.844181106735175,-5.139155798082394,-2.8441811749859887,5.13915592140488,1.5846214294433594,-5.083852291107178,-1.5846214294433594,5.083852291107178
5471.728,3.0475311480305267,-5.033605049462772,-3.0475312211684993,5.033605170264687,1.7715957164764404,-5.0159173011779785,-1.7715957164764404,5.0159173011779785
5473.3003,3.246254689999431,-4.920517723575365,-3.2462547679135216,4.920517841673798,1.9560655355453491,-4.941054344177246,-1.9560655355453491,4.941054344177246
5474.8726,3.4401470742241376,-4.800074338300415,-3.440147156801325,4.800074453521232,2.1378228664398193,-4.859316349029541,-2.1378228664398193,4.859316349029541
5476.4453,3.62900822916962,-4.672455198498311,-3.629008316293995,4.6724553106735005,2.316657781600952,-4.770761013031006,-2.316657781600952,4.770761013031006
5478.0176,3.812453068001945,-4.537944185104228,-3.8124531595458486,4.537944294068483,2.4921932220458984,-4.675541400909424,-2.4921932220458984,4.675541400909424
5479.59,3.9902583413622073,-4.396693284366972,-3.9902584371891363,4.3966933899545095,2.664229393005371,-4.573734283447266,-2.664229393005371,4.573734283447266
5481.1626,4.162310072199319,-4.248975545709348,-4.162310172171226,4.248975647762795,2.832556962966919,-4.465425968170166,-2.832556962966919,4.465425968170166
5482.735,4.328286947575864,-4.09513305796038,-4.328287051550248,4.095133156333895,2.996819019317627,-4.350810527801514,-2.996819019317627,4.350810527801514
5484.307,4.488039457579465,-3.935376737636684,-4.488039565409717,3.9353768321885587,3.156817674636841,-4.229994773864746,-3.156817674636841,4.229994773864746
5485.88,4.641421833038086,-3.7699159681506935,-4.6414219445704505,3.769916058740942,3.312357187271118,-4.103086948394775,-3.312357187271118,4.103086948394775
5487.452,4.788157201083302,-3.5991198287296795,-4.78815731615864,3.599119915228487,3.4630987644195557,-3.9703238010406494,-3.4630987644195557,3.9703238010406494
5489.025,4.928131887982383,-3.42312929496525,-4.928132006437602,3.423129377245416,3.608903169631958,-3.8317923545837402,-3.608903169631958,3.8317923545837402
5490.597,5.061065031443809,-3.2423115189229255,-5.061065153108924,3.2423115968662315,3.749448537826538,-3.6877596378326416,-3.749448537826538,3.6877596378326416
