time,χ,ϕ,p,e
5547.205,6.022407,6.905936,10.451992,0.03186909
5548.7773,6.040365,6.9460006,10.447628,0.03161674
5550.35,6.0583506,6.9861035,10.4432745,0.031365898
5551.9224,6.0763516,7.0262184,10.438933,0.031116713
5553.4946,6.0943737,7.066357,10.434605,0.030869098
5555.0674,6.1124215,7.1065316,10.430285,0.030622978
5556.6396,6.1304836,7.1467156,10.425979,0.030378494
5558.212,6.1485653,7.1869206,10.421683,0.030135566
5559.7847,6.1666718,7.2271585,10.417398,0.029894115
5561.357,6.1847916,7.267404,10.413125,0.029654285
5562.9297,6.202935,7.3076806,10.408862,0.029415919
5564.502,6.2210917,7.347963,10.404611,0.02917916
5566.074,6.2392654,7.3882627,10.400371,0.028943928
5567.647,6.2574625,7.4285913,10.39614,0.028710146
5569.219,6.275671,7.4689236,10.391922,0.028477952
5570.7915,6.293896,7.5092707,10.387714,0.028247267
5572.3643,6.3121433,7.549645,10.383515,0.028018015
5573.9365,6.3304005,7.5900207,10.379329,0.02779033
5575.509,6.3486733,7.6304097,10.375153,0.027564136
5577.0815,6.3669677,7.670823,10.370985,0.027339356
5578.654,6.385271,7.7112365,10.366829,0.027116125
5580.2266,6.403595,7.751673,10.362682,0.026894297
5581.799,6.4219275,7.792108,10.358547,0.026674002
5583.371,6.4402742,7.832553,10.354422,0.026455168
5584.944,6.458641,7.8730197,10.350306,0.026237717
5586.516,6.477015,7.9134827,10.3462,0.026021779
5588.0884,6.495403,7.953954,10.342104,0.02580728
5589.661,6.513809,7.9944463,10.338017,0.025594149
5591.2334,6.5322227,8.034932,10.3339405,0.025382511
5592.8057,6.5506487,8.075426,10.329874,0.025172291
5594.3784,6.5690928,8.115938,10.325816,0.02496342
5595.9507,6.587543,8.156444,10.321769,0.02475602
5597.5234,6.606011,8.196967,10.317729,0.024549956
5599.0957,6.624485,8.237483,10.313701,0.02434535
5600.668,6.64297,8.278004,10.309681,0.024142127
5602.2407,6.6614723,8.318542,10.30567,0.023940224
5603.813,6.67998,8.35907,10.301668,0.023739755
5605.3853,6.6984982,8.399602,10.297676,0.023540653
5606.958,6.717033,8.440149,10.293692,0.02334285
5608.5303,6.7355723,8.480688,10.289718,0.023146458
5610.1025,6.754122,8.521228,10.285752,0.022951415
5611.6753,6.7726874,8.561783,10.281795,0.022757648
5613.2476,6.7912574,8.602327,10.277846,0.022565275
5614.82,6.8098373,8.642874,10.273908,0.022374228
5616.3926,6.8284326,8.683434,10.269976,0.02218444
5617.965,6.8470316,8.723983,10.266054,0.021996023
5619.5376,6.865646,8.7645445,10.262139,0.021808855
5621.11,6.8842635,8.805095,10.258234,0.021623041
5622.682,6.9028907,8.845645,10.254337,0.02143852
5624.255,6.9215326,8.886209,10.250448,0.021255227
5625.827,6.9401774,8.92676,10.246568,0.021073269
5627.3994,6.958832,8.967312,10.242696,0.020892583
5628.972,6.9775004,9.007875,10.238831,0.020713106
5630.5444,6.996172,9.048426,10.234975,0.020534944
5632.1167,7.0148525,9.088977,10.231127,0.020358032
5633.6895,7.0335474,9.1295395,10.227285,0.02018231
5635.2617,7.0522447,9.170089,10.2234535,0.02000788
5636.8345,7.0709567,9.21065,10.219628,0.019834628
5638.4067,7.0896716,9.251199,10.215812,0.019662656
5639.979,7.1083946,9.291747,10.212003,0.019491902
5641.552,7.127132,9.332307,10.2082,0.019322304
5643.124,7.1458716,9.372854,10.204407,0.019153966
5644.6963,7.16462,9.4134,10.200621,0.018986827
5646.269,7.1833825,9.453958,10.19684,0.018820826
5647.8413,7.2021475,9.494503,10.1930685,0.018656062
5649.4136,7.220921,9.535048,10.189304,0.018492477
5650.9863,7.239709,9.575604,10.185547,0.018330013
5652.5586,7.258499,9.616148,10.181797,0.018168766
5654.1313,7.2773037,9.656704,10.178054,0.018008627
5655.7036,7.2961106,9.6972475,10.174318,0.017849691
5657.276,7.314926,9.73779,10.17059,0.017691901
5658.8486,7.333756,9.778346,10.166867,0.017535202
5660.421,7.3525887,9.81889,10.163153,0.017379684
5661.993,7.37143,9.859433,10.159446,0.017225295
5663.566,7.3902855,9.89999,10.155744,0.017071977
5665.138,7.4091444,9.940535,10.15205,0.016919822
5666.7104,7.4280114,9.98108,10.148362,0.016768774
5668.283,7.4468937,10.021639,10.14468,0.01661878
5669.8555,7.465779,10.062186,10.141006,0.01646993
5671.428,7.4846783,10.102748,10.137338,0.016322123
5673.0005,7.5035815,10.143299,10.133677,0.016175443
5674.5728,7.522494,10.183851,10.130022,0.016029842
5676.1455,7.541421,10.224418,10.126372,0.015885266
5677.718,7.560352,10.264975,10.12273,0.015741797
5679.29,7.579292,10.305533,10.119095,0.015599389
5680.863,7.5982475,10.346108,10.115464,0.015457988
5682.435,7.6172066,10.386673,10.111841,0.015317677
5684.0073,7.6361756,10.427241,10.108224,0.015178406
5685.58,7.6551604,10.467825,10.104612,0.015040127
5687.1523,7.6741495,10.508401,10.101007,0.014902918
5688.725,7.6931543,10.548992,10.097407,0.014766689
5690.2974,7.7121634,10.589577,10.093814,0.01463152
5691.8696,7.731183,10.630165,10.090226,0.01449736
5693.4424,7.750219,10.670771,10.086644,0.014364164
5695.0146,7.7692595,10.7113695,10.083068,0.014232009
5696.587,7.7883105,10.751974,10.079498,0.014100846
5698.1597,7.807379,10.792598,10.0759325,0.01397063
5699.732,7.826452,10.833214,10.072374,0.013841436
5701.304,7.845536,10.873837,10.068821,0.013713218
5702.877,7.864638,10.91448,10.065272,0.013585931
5704.449,7.883745,10.955117,10.06173,0.013459648
5706.022,7.9028697,10.995775,10.058192,0.013334285
5707.594,7.9220004,11.036428,10.054661,0.013209914
5709.1665,7.9411426,11.077089,10.051135,0.013086491
5710.7393,7.9603033,11.117772,10.047613,0.012963972
5712.3115,7.9794703,11.158451,10.044098,0.012842429
5713.884,7.998649,11.19914,10.040587,0.012721816
5715.4565,8.017847,11.23985,10.037081,0.012602093
5717.029,8.037051,11.280559,10.033581,0.012483327
5718.601,8.056269,11.321278,10.030086,0.012365476
5720.174,8.075505,11.36202,10.026595,0.0122485
5721.746,8.094749,11.4027605,10.023109,0.012132464
5723.3184,8.114007,11.443514,10.0196295,0.012017327
5724.891,8.133284,11.484291,10.016152,0.01190305
5726.4634,8.152569,11.525068,10.012682,0.011789697
5728.036,8.171873,11.56587,10.009214,0.011677193
5729.6084,8.191186,11.606673,10.0057535,0.011565603
5731.1807,8.210513,11.64749,10.002297,0.011454886
5732.7534,8.22986,11.688333,9.998844,0.011345004
5734.3257,8.249217,11.729177,9.995397,0.011236019
5735.898,8.268588,11.770038,9.991954,0.011127893
5737.4707,8.28798,11.810925,9.988515,0.011020587
5739.043,8.307382,11.851814,9.985081,0.010914163
5740.615,8.326798,11.89272,9.981651,0.010808582
5742.188,8.346237,11.933656,9.978225,0.010703809
5743.7603,8.365685,11.974594,9.974804,0.010599902
5745.333,8.385155,12.015563,9.971386,0.010496791
5746.9053,8.404635,12.056536,9.967974,0.010394539
5748.4775,8.424132,12.0975275,9.964565,0.010293105
5750.0503,8.443651,12.13855,9.961161,0.010192455
5751.6226,8.4631815,12.179578,9.957761,0.010092646
5753.195,8.482728,12.220624,9.954365,0.0099936435
5754.7676,8.502297,12.2617035,9.950972,0.009895411
5756.34,8.521879,12.30279,9.947584,0.009798006
5757.912,8.541477,12.343896,9.9442005,0.009701394
5759.485,8.5611,12.385035,9.940819,0.009605538
5761.057,8.580733,12.426183,9.937443,0.009510496
5762.63,8.600391,12.467363,9.934069,0.009416202
5764.202,8.620062,12.5085535,9.9307,0.009322712
5765.7744,8.6397505,12.549767,9.927335,0.0092299925
5767.347,8.659463,12.591013,9.923972,0.0091380095
5768.9194,8.679189,12.632271,9.920614,0.009046816
5770.4917,8.698933,12.673551,9.91726,0.008956379
5772.0645,8.718702,12.714867,9.913908,0.008866667
5773.6367,8.738485,12.756194,9.910561,0.008777731
5775.209,8.758287,12.797545,9.907217,0.008689539
5776.7817,8.778115,12.838934,9.903876,0.008602059
5778.354,8.797956,12.880335,9.900538,0.008515343
5779.927,8.817824,12.921773,9.897204,0.008429332
5781.499,8.837706,12.963224,9.893874,0.008344075
5783.0713,8.857607,13.004701,9.890547,0.008259541
5784.644,8.877535,13.046217,9.887221,0.008175702
5786.2163,8.897478,13.087747,9.883901,0.008092604
5787.7886,8.917441,13.129303,9.880583,0.008010217
5789.3613,8.937431,13.170898,9.877268,0.007928512
5790.9336,8.957437,13.212509,9.873956,0.007847537
5792.506,8.977463,13.254148,9.870647,0.0077672615
5794.0786,8.997517,13.295827,9.867341,0.0076876576
5795.651,9.017587,13.337522,9.8640375,0.007608771
5797.2236,9.0376835,13.379258,9.860737,0.007530548
5798.796,9.0577965,13.42101,9.85744,0.0074530346
5800.368,9.077931,13.462791,9.854146,0.007376202
5801.941,9.098095,13.504616,9.850854,0.007300023
5803.513,9.118274,13.546456,9.847565,0.0072245416
5805.0854,9.138475,13.588326,9.844279,0.0071497303
5806.658,9.158707,13.63024,9.840995,0.007075563
5808.2305,9.178953,13.672172,9.837714,0.0070020813
5809.8027,9.1992235,13.714134,9.834435,0.006929259
5811.3755,9.219522,13.756141,9.831159,0.0068570697
5812.9478,9.239839,13.798165,9.827886,0.0067855557
5814.5205,9.260183,13.840234,9.824614,0.006714669
5816.093,9.280546,13.882321,9.821345,0.0066444497
5817.665,9.300932,13.924441,9.818079,0.006574873
5819.238,9.321348,13.966607,9.814815,0.006505913
5820.81,9.341782,14.008791,9.811553,0.0064376104
5822.3823,9.362239,14.051008,9.808294,0.0063699395
5823.955,9.382726,14.093272,9.805037,0.006302877
5825.5273,9.403232,14.135555,9.801782,0.006236461
5827.0996,9.423761,14.177872,9.79853,0.0061706672
5828.6724,9.444322,14.220235,9.795278,0.006105473
5830.2446,9.464899,14.262619,9.792029,0.0060409144
5831.817,9.485502,14.305037,9.788783,0.005976969
5833.3896,9.506136,14.347501,9.785538,0.005913614
5834.962,9.526789,14.389987,9.782295,0.005850885
5836.5347,9.547472,14.432521,9.779054,0.0057887407
5838.107,9.568173,14.475075,9.775815,0.0057272166
5839.679,9.588901,14.517665,9.772578,0.00566629
5841.252,9.609659,14.560303,9.769342,0.0056059393
5842.824,9.630437,14.602962,9.766109,0.005546199
5844.3965,9.651239,14.645657,9.762877,0.0054870476
5845.969,9.672074,14.688399,9.759646,0.005428464
5847.5415,9.692927,14.731165,9.756418,0.0053704814
5849.114,9.713806,14.773966,9.753192,0.0053130793
5850.6865,9.734718,14.816815,9.749966,0.0052562365
5852.259,9.755649,14.859688,9.746742,0.0051999865
5853.8315,9.776611,14.90261,9.743519,0.0051442906
5855.404,9.797593,14.945554,9.740298,0.0050891815
5856.976,9.818601,14.988534,9.73708,0.005034638
5858.549,9.839642,15.031565,9.733861,0.0049806423
5860.121,9.860702,15.074617,9.730644,0.004927224
5861.6934,9.881788,15.117707,9.727429,0.004874364
5863.266,9.902907,15.160846,9.724214,0.0048220432
5864.8384,9.924046,15.204008,9.721002,0.0047702924
5866.4106,9.945211,15.247208,9.71779,0.004719092
5867.9834,9.966409,15.290457,9.714579,0.004668424
5869.5557,9.987627,15.33373,9.7113695,0.004618317
5871.1284,10.008878,15.377052,9.70816,0.004568738
5872.7007,10.0301485,15.420399,9.704953,0.004519715
5874.273,10.051446,15.463781,9.701747,0.00447123
5875.8457,10.072776,15.5072155,9.698541,0.004423266
5877.418,10.094127,15.550673,9.695336,0.00437585
5878.99,10.115504,15.594167,9.692133,0.004328965
5880.563,10.136914,15.6377125,9.68893,0.004282594
5882.1353,10.158345,15.681281,9.685728,0.0042367643
5883.7075,10.179802,15.724887,9.682528,0.004191458
5885.2803,10.201293,15.768543,9.679326,0.00414666
5886.8525,10.222804,15.812223,9.6761265,0.004102396
5888.4253,10.244349,15.855954,9.672927,0.004058635
5889.9976,10.265913,15.899709,9.669728,0.0040154024
5891.57,10.287505,15.9435005,9.666532,0.003972683
5893.1426,10.309131,15.987344,9.663334,0.003930461
5894.715,10.330776,16.03121,9.660137,0.003888761
5896.287,10.352448,16.075113,9.656941,0.0038475671
5897.86,10.374155,16.119068,9.653745,0.0038068653
5899.432,10.395882,16.163046,9.65055,0.0037666785
5901.0044,10.417635,16.207062,9.647355,0.0037269918
5902.577,10.439422,16.251127,9.64416,0.0036877913
5904.1494,10.461229,16.295218,9.640965,0.0036490993
5905.722,10.483071,16.339357,9.637772,0.0036108897
5907.2944,10.504932,16.383522,9.634578,0.0035731844
5908.8667,10.526821,16.427723,9.631384,0.0035359694
5910.4395,10.548744,16.471975,9.62819,0.0034992315
5912.0117,10.570687,16.51625,9.624997,0.0034629917
5913.584,10.592657,16.560562,9.621804,0.0034272366
5915.1567,10.61466,16.604925,9.61861,0.0033919534
5916.729,10.636684,16.649311,9.6154175,0.0033571625
5918.3013,10.658736,16.693735,9.612225,0.0033228507
5919.874,10.680821,16.738209,9.60903,0.003289006
5921.4463,10.702927,16.782705,9.605837,0.0032556474
5923.019,10.725065,16.827251,9.602643,0.0032227526
5924.5913,10.747225,16.871822,9.599449,0.0031903407
5926.1636,10.769411,16.916428,9.596255,0.0031583991
5927.7363,10.791632,16.961084,9.5930605,0.0031269167
5929.3086,10.813872,17.005766,9.589866,0.0030959114
5930.881,10.836141,17.050482,9.586671,0.0030653717
5932.4536,10.858442,17.09525,9.583475,0.0030352867
5934.026,10.880764,17.140038,9.58028,0.0030056734
5935.598,10.903112,17.184864,9.577084,0.0029765212
5937.171,10.925495,17.22974,9.573887,0.0029478192
5938.743,10.947898,17.274637,9.57069,0.002919584
5940.3154,10.970327,17.319572,9.5674925,0.002891805
5941.888,10.992791,17.364555,9.564293,0.0028644726
5943.4604,11.015275,17.409563,9.561094,0.0028376018
5945.033,11.037792,17.454618,9.557895,0.0028111748
5946.6055,11.060329,17.499697,9.554694,0.0027852065
5948.1777,11.082894,17.544811,9.551494,0.0027596871
5949.7505,11.105493,17.589975,9.548291,0.0027346078
5951.3228,11.128111,17.63516,9.545089,0.0027099825
5952.895,11.150756,17.680382,9.541885,0.002685802
5954.468,11.173434,17.725655,9.53868,0.002662058
5956.04,11.196133,17.770947,9.535475,0.0026387635
5957.6123,11.218859,17.816275,9.532269,0.00261591
5959.185,11.241618,17.861652,9.52906,0.0025934896
5960.7573,11.264397,17.907051,9.525852,0.0025715143
5962.33,11.2872095,17.9525,9.522642,0.0025499698
5963.9023,11.310042,17.997969,9.519431,0.0025288681
5965.4746,11.332902,18.043474,9.516219,0.0025082012
5967.0474,11.355795,18.089027,9.513005,0.002487962
5968.6196,11.378708,18.134604,9.509791,0.0024681613
5970.192,11.401648,18.180212,9.506576,0.002448792
5971.7646,11.424621,18.225872,9.503358,0.0024298471
5973.337,11.447613,18.271551,9.50014,0.0024113376
5974.909,11.470633,18.317266,9.496921,0.002393256
5976.482,11.493686,18.36303,9.493699,0.002375596
5978.054,11.516759,18.408813,9.490477,0.0023583674
5979.627,11.5398655,18.454647,9.487251,0.002341559
5981.199,11.562991,18.5005,9.484026,0.0023251793
5982.7715,11.5861435,18.546389,9.480799,0.0023092227
5984.344,11.609329,18.592325,9.477569,0.0022936836
5985.9165,11.632535,18.63828,9.474338,0.0022785703
5987.489,11.655767,18.684273,9.471106,0.002263877
5989.0615,11.679033,18.730312,9.46787,0.002249599
5990.634,11.702318,18.776373,9.464634,0.0022357435
5992.206,11.72563,18.822468,9.461396,0.0022223054
5993.779,11.748976,18.86861,9.458156,0.00220928
5995.351,11.772341,18.914774,9.454914,0.0021966745
5996.924,11.795739,18.960985,9.45167,0.0021844802
5998.496,11.819157,19.007215,9.448423,0.0021727039
6000.0684,11.842601,19.053482,9.445176,0.002161341
6001.641,11.866078,19.099794,9.441925,0.0021503873
6003.2134,11.889575,19.146128,9.438673,0.002139849
6004.7856,11.913099,19.192495,9.435419,0.0021297217
6006.3584,11.936656,19.23891,9.432162,0.002120002
