time,true_waveform_real,true_waveform_imag,pred_waveform_real,pred_waveform_imag,error_real,error_imag
5251.586,0.05694949492946504,0.0,0.05020213513897002,0.11845004630340804,0.006747359790495025,0.0
5253.158,0.06453783062732545,0.0,0.05773337682381857,0.11499752321666021,0.006804453803506874,0.0
5254.731,0.07179571662479503,0.0,0.06690583589114338,0.10994488798111875,0.0048898807336516525,0.0
5256.303,0.07868195127644606,0.0,0.07430063636745735,0.10508271072241587,0.004381314908988715,0.0
5257.8755,0.08514802577741167,0.0,0.08137060778263477,0.09978315819800072,0.003777417994776891,0.0
5259.448,0.09117805153455302,0.0,0.0892525606291428,0.09284348709113556,0.001925490905410221,0.0
5261.0205,0.09672578259634391,0.0,0.09540699233709915,0.08648498256873308,0.0013187902592447648,0.0
5262.593,0.10176149592710097,0.0,0.10118426378400168,0.0797575670157763,0.0005772321430992933,0.0
5264.1655,0.10627480140839704,0.0,0.10736629823584275,0.07127309259868614,-0.0010914968274457065,0.0
5265.738,0.11020695060814473,0.0,0.11200444429852238,0.06370005979260347,-0.001797493690377655,0.0
5267.31,0.1135717099170517,0.0,0.1161877072379004,0.055872645093864734,-0.0026159973208486897,0.0
5268.883,0.11633063935305478,0.0,0.1203818834185625,0.046222368787242514,-0.00405124406550772,0.0
5270.455,0.11846771820281016,0.0,0.12326254675790402,0.037813668594001086,-0.004794828555093861,0.0
5272.0273,0.11999101408521955,0.0,0.12563592208287658,0.029244249458349723,-0.005644907997657031,0.0
5273.6,0.12085503769794644,0.0,0.12763625496154743,0.01889753948856026,-0.006781217263600994,0.0
5275.1724,0.12108609637100264,0.0,0.12862368531629703,0.010598747581040149,-0.007537588945294396,0.0
5276.745,0.12067499541439204,0.0,0.1290829709494081,6.0550789926593776e-5,-0.008407975535016057,0.0
5278.3174,0.11960586131646252,0.0,0.12876549238526824,-0.008848905692517742,-0.009159631068805726,0.0
5279.8896,0.11791011577592554,0.0,0.1279098372839678,-0.01773506558590607,-0.00999972150804225,0.0
5281.4624,0.11557361022722631,0.0,0.12605558476639528,-0.028120626494037803,-0.010481974539168964,0.0
5283.0347,0.1126163219118228,0.0,0.12381040775743063,-0.036765284490583174,-0.011194085845607826,0.0
5284.607,0.10906493702728216,0.0,0.12102277410200853,-0.04526260856464763,-0.011957837074726363,0.0
5286.1797,0.10490805803930868,0.0,0.11694743692881708,-0.05501702482056064,-0.0120393788895084,0.0
5287.752,0.1001934132160355,0.0,0.1128441577048022,-0.06296768207134278,-0.0126507444887667,0.0
5289.324,0.0949443421530706,0.0,0.1082823151632653,-0.07066785623943513,-0.013337973010194695,0.0
5290.897,0.08916420666686045,0.0,0.1021383962912865,-0.07930600408323663,-0.01297418962442605,0.0
5292.469,0.08290940715043438,0.0,0.09680037325878557,-0.08579857467670163,-0.013890966108351194,0.0
5294.042,0.07620664523432627,0.0,0.08945150618095543,-0.09346456521065118,-0.013244860946629161,0.0
5295.6143,0.06907757535478201,0.0,0.08276483442035974,-0.09941125682584467,-0.013687259065577731,0.0
5297.1865,0.06157646554726851,0.0,0.0756930082524436,-0.10498562933791752,-0.014116542705175088,0.0
5298.7593,0.05373882007708645,0.0,0.06686989473233011,-0.11084195565905147,-0.013131074655243664,0.0
5300.3315,0.045597645090465204,0.0,0.058985637553022094,-0.11521912063872393,-0.01338799246255689,0.0
5301.904,0.03720900609034066,0.0,0.05089671037258661,-0.11908087439738999,-0.01368770428224595,0.0
5303.4766,0.028609573664584293,0.0,0.0409527014423098,-0.12289655370149777,-0.012343127777725508,0.0
5305.049,0.01984784915024152,0.0,0.03231117106823866,-0.1254144025006649,-0.012463321917997136,0.0
5306.621,0.01097351765172084,0.0,0.023535688803131873,-0.1274288966144725,-0.012562171151411032,0.0
5308.194,0.002028452459731332,0.0,0.012994884041442025,-0.12896509422545274,-0.010966431581710692,0.0
5309.766,-0.006932351838067503,-0.0,0.004529697413212095,-0.12955752150255984,-0.011462049251279598,-0.0
5311.339,-0.01586642681020558,-0.0,-0.0061140439906333215,-0.1295117175650006,-0.009752382819572258,-0.0
5312.911,-0.024719547773563444,-0.0,-0.015110855044031847,-0.12877946294569165,-0.009608692729531597,-0.0
5314.4834,-0.03344413382050514,-0.0,-0.02406563433831137,-0.12746522767966187,-0.009378499482193766,-0.0
5316.056,-0.041999561510784184,-0.0,-0.03447715610473979,-0.12508848588225782,-0.007522405406044395,-0.0
5317.6284,-0.05033222502926912,-0.0,-0.04308306583962768,-0.12235464282814681,-0.0072491591896414465,-0.0
5319.2007,-0.058392684069675474,-0.0,-0.05154443200006369,-0.11913907778240086,-0.006848252069611781,-0.0
5320.7734,-0.06614908381008303,-0.0,-0.06119145553535325,-0.11450018554204873,-0.004957628274729779,-0.0
5322.3457,-0.07355127150148923,-0.0,-0.06901845110270055,-0.10995196288339801,-0.004532820398788676,-0.0
5323.918,-0.08055036419669417,-0.0,-0.07656123778648784,-0.10492132200793594,-0.003989126410206337,-0.0
5325.4907,-0.08712312185912613,-0.0,-0.08496522130635081,-0.09826767705513281,-0.002157900552775316,-0.0
5327.063,-0.09322921193272793,-0.0,-0.09124799824375181,-0.09251126130135835,-0.0019812136889761217,-0.0
5328.6357,-0.09881881630027939,-0.0,-0.09858790706641109,-0.08469073059481629,-0.0002309092338683011,-0.0
5330.208,-0.1038786166344918,-0.0,-0.10424944973296195,-0.07758462783081944,0.00037083309847014967,-0.0
5331.7803,-0.1083814754931466,-0.0,-0.10948739340202224,-0.07014128653084213,0.0011059179088756393,-0.0
5333.353,-0.1122790380505351,-0.0,-0.11491654592625761,-0.06089631984706851,0.0026375078757225057,-0.0
5334.9253,-0.11557033841223015,-0.0,-0.11889147406303394,-0.05267440807472097,0.0033211356508037887,-0.0
5336.4976,-0.11823970638713353,-0.0,-0.12234824167099731,-0.044268875597879544,0.004108535283863776,-0.0
5338.0703,-0.12024614865140118,-0.0,-0.12561256245681643,-0.03402036599865169,0.005366413805415249,-0.0
5339.6426,-0.12159774645593771,-0.0,-0.1276805750932436,-0.02513626273377997,0.006082828637305887,-0.0
5341.215,-0.1222922054223136,-0.0,-0.12919449644264872,-0.016123975543946078,0.0069022910203351134,-0.0
5342.7876,-0.12230070026592793,-0.0,-0.1301151538029406,-0.0054028680834889925,0.007814453537012656,-0.0
5344.36,-0.12163664681795405,-0.0,-0.13021823333551477,0.0032111211800884307,0.008581586517560719,-0.0
5345.9326,-0.12030905289876308,-0.0,-0.12953725599100907,0.013939253686288785,0.009228203092245993,-0.0
5347.505,-0.1183122331488761,-0.0,-0.12823013227428826,0.02301792812740495,0.00991789912541216,-0.0
5349.077,-0.11565444000064276,-0.0,-0.12636130696736028,0.031985545764568954,0.010706866966717521,-0.0
5350.65,-0.11236218592193903,-0.0,-0.12330686018678166,0.042341877997924514,0.010944674264842635,-0.0
5352.222,-0.10844814726956832,-0.0,-0.12002682123743427,0.050892736309035076,0.011578673967865952,-0.0
5353.7944,-0.10391829443201975,-0.0,-0.11620889368610209,0.05923957185364428,0.012290599254082338,-0.0
5355.367,-0.09881793017378125,-0.0,-0.11093203607584844,0.06869112667094918,0.012114105902067185,-0.0
5356.9395,-0.09316705453972514,-0.0,-0.10581582168427346,0.07629735407590715,0.012648767144548323,-0.0
5358.5117,-0.08698533650668719,-0.0,-0.10021968298533442,0.08364085484823974,0.013234346478647227,-0.0
5360.0845,-0.08031916363617324,-0.0,-0.09298656188879945,0.09165606921220491,0.012667398252626208,-0.0
5361.6567,-0.0732076865772012,-0.0,-0.0867110448814645,0.09765933297090801,0.013503358304263302,-0.0
5363.2295,-0.06566945757636063,-0.0,-0.07833497753030737,0.1045325897777652,0.012665519953946741,-0.0
5364.802,-0.057766353456393096,-0.0,-0.07076244613860792,0.10979402876178582,0.012996092682214827,-0.0
5366.374,-0.049537786091030225,-0.0,-0.06287064286941588,0.11457413033990255,0.013332856778385652,-0.0
5367.947,-0.04101879229510364,-0.0,-0.05314829392167116,0.11944516755880123,0.012129501626567521,-0.0
5369.519,-0.03226635065588664,-0.0,-0.044583392914777545,0.12287751849873411,0.012317042258890902,-0.0
5371.0913,-0.023328453465650132,-0.0,-0.03581832570250246,0.12579437608067268,0.012489872236852325,-0.0
5372.664,-0.01424817038376896,-0.0,-0.02522429852858171,0.12837100066890567,0.010976128144812749,-0.0
5374.2363,-0.005082296679750526,-0.0,-0.01610516256893712,0.12982418573882676,0.011022865889186592,-0.0
5375.8086,0.004119325269209943,0.0,-0.0068653492780610245,0.13071250711102952,0.010984674547270968,0.0
5377.3813,0.01331006465683221,0.0,0.004026861759080243,0.1308710459446488,0.009283202897751967,0.0
5378.9536,0.022429654955005127,0.0,0.013290047232023197,0.13024297611511973,0.00913960772298193,0.0
5380.526,0.031432119011559276,0.0,0.0224697471003341,0.1290515461299565,0.008962371911225175,0.0
5382.0986,0.04027062669838783,0.0,0.03318860501746976,0.1267657163552029,0.007082021680918073,0.0
5383.671,0.04888737699375161,0.0,0.0415806431146291,0.12429109201147574,0.007306733879122514,0.0
5385.2437,0.057236494426986834,0.0,0.05177999138306276,0.12044656001991134,0.005456503043924074,0.0
5386.816,0.06527228229457077,0.0,0.060223692515931265,0.1164421525836974,0.005048589778639506,0.0
5388.388,0.07295086689696587,0.0,0.06837442856418557,0.11193984079884334,0.0045764383327802916,0.0
5389.961,0.08021787912972841,0.0,0.07748347120305958,0.1058892931144689,0.002734407926668833,0.0
5391.533,0.08704071322858968,0.0,0.0848371541678188,0.10008580171818507,0.002203559060770882,0.0
5393.1055,0.09338225144249113,0.0,0.09174890843234215,0.09388393264154195,0.0016333430101489743,0.0
5394.678,0.09920517214585045,0.0,0.09933051205477993,0.08589162552303757,-0.00012533990892947544,0.0
5396.2505,0.10446048966048016,0.0,0.10518484175053214,0.07860611061446122,-0.0007243520900519773,0.0
5397.8228,0.10913466530910573,0.0,0.11056675518531671,0.07097812124532872,-0.0014320898762109763,0.0
5399.3955,0.11320229379979249,0.0,0.11614699905404297,0.061488149108305634,-0.0029447052542504737,0.0
5400.968,0.11662701255865585,0.0,0.12005251357931547,0.05355389562574441,-0.0034255010206596243,0.0
5402.5405,0.11938716810853062,0.0,0.12415393483398626,0.043366264288611345,-0.004766766725455646,0.0
5404.113,0.12147824134581214,0.0,0.1269117012594873,0.03437705218008683,-0.005433459913675165,0.0
5405.685,0.12288769374640172,0.0,0.1291215085163575,0.02522866036998158,-0.006233814769955784,0.0
5407.258,0.12358984599559904,0.0,0.13082328420538378,0.014383992420191095,-0.00723343820978474,0.0
5408.83,0.12358769780671608,0.0,0.13151873692959573,0.004938985365307417,-0.007931039122879652,0.0
5410.4023,0.12288688158841174,0.0,0.13159304110381273,-0.004450373384531347,-0.00870615951540099,0.0
5411.975,0.12149188572127331,0.0,0.1308097305148788,-0.015439367982853598,-0.009317844793605479,0.0
5413.5474,0.11939098452528797,0.0,0.12935908287845443,-0.024818638639500186,-0.009968098353166463,0.0
5415.1196,0.11660879425857437,0.0,0.12733958190883105,-0.033967824967349756,-0.010730787650256673,0.0
5416.6924,0.11316132794481817,0.0,0.12404942541516058,-0.044593815090151846,-0.010888097470342403,0.0
5418.2646,0.10907114382128884,0.0,0.12080865534860076,-0.05288625776122962,-0.011737511527311922,0.0
5419.8374,0.10433746249368842,0.0,0.11596910135130514,-0.06282120012449778,-0.011631638857616727,0.0
5421.4097,0.09900754107259789,0.0,0.11116053351937716,-0.07102022317211695,-0.012152992446779268,0.0
5422.982,0.0931099951273944,0.0,0.10584269298661772,-0.078826874127693,-0.012732697859223319,0.0
5424.5547,0.086675377350091,0.0,0.09886263305190975,-0.08747799584110892,-0.01218725570181875,0.0
5426.127,0.07972708351314083,0.0,0.09232725551889265,-0.09437373512401967,-0.012600172005751822,0.0
5427.699,0.07231891335728645,0.0,0.08537861217530039,-0.10078399270056658,-0.013059698818013943,0.0
5429.272,0.06448931963851062,0.0,0.07657533356568895,-0.1076689049679114,-0.012086013927178327,0.0
5430.844,0.05628604770712623,0.0,0.06866595285521393,-0.11289023593746057,-0.012379905148087698,0.0
5432.4165,0.04774335653082594,0.0,0.060368938224722064,-0.11759685987628958,-0.012625581693896125,0.0
5433.9893,0.03891775539667962,0.0,0.05030936226298421,-0.12230344962379364,-0.011391606866304589,0.0
5435.5615,0.0298639170699483,0.0,0.04185186708778014,-0.12548144912809397,-0.011987950017831837,0.0
5437.1343,0.020627030627083768,0.0,0.03113514644010263,-0.12859887395583233,-0.010508115813018862,0.0
5438.7065,0.011263150668304195,0.0,0.02182547561768538,-0.13049297858164313,-0.010562324949381184,0.0
5440.279,0.0018260937233225472,0.0,0.012306142529180985,-0.13181754149106423,-0.010480048805858438,0.0
5441.8516,-0.007632721082017493,-0.0,0.0011765214063713132,-0.132405870351813,-0.008809242488388807,-0.0
5443.424,-0.017053981667055306,-0.0,-0.008383471780508404,-0.13217084284003383,-0.008670509886546902,-0.0
5444.996,-0.02638544265861058,-0.0,-0.01793058622603898,-0.13126769066999822,-0.0084548564325716,-0.0
5446.569,-0.035573429846152235,-0.0,-0.02897336205636828,-0.12933926011215463,-0.006600067789783955,-0.0
5448.141,-0.04456095377963709,-0.0,-0.03823312438418442,-0.12687907956609074,-0.006327829395452671,-0.0
5449.7134,-0.05330041700190891,-0.0,-0.04734754418550826,-0.12387461114128416,-0.005952872816400653,-0.0
5451.286,-0.06174313679735432,-0.0,-0.05765952296322963,-0.11945519715027052,-0.004083613834124686,-0.0
5452.8584,-0.06982633086962173,-0.0,-0.0657040851239378,-0.11526529513616496,-0.004122245745683928,-0.0
5454.431,-0.07751217162921686,-0.0,-0.07526200692138794,-0.10930941210625301,-0.0022501647078289194,-0.0
5456.0034,-0.08475414415331757,-0.0,-0.08294694280250706,-0.10359798030717042,-0.001807201350810514,-0.0
5457.5757,-0.09151233264749377,-0.0,-0.09034235408634028,-0.09732234533588949,-0.0011699785611534869,-0.0
5459.1484,-0.09774463241827624,-0.0,-0.09824561497368603,-0.08937729333361963,0.0005009825554097846,-0.0
5460.7207,-0.10340169490210133,-0.0,-0.10447668012269962,-0.08198805539823455,0.0010749852205982902,-0.0
5462.293,-0.10846170136951996,-0.0,-0.11022359299310769,-0.07425503144438003,0.0017618916235877247,-0.0
5463.8657,-0.11289792131739225,-0.0,-0.11616136135297772,-0.0646279644629353,0.0032634400355854715,-0.0
5465.438,-0.11667804729096161,-0.0,-0.12053028133974644,-0.056026804305373205,0.0038522340487848333,-0.0
5467.0103,-0.11977835957497533,-0.0,-0.12436464401784603,-0.047143958508714445,0.0045862844428706945,-0.0
5468.583,-0.12216914422101045,-0.0,-0.1279526053988859,-0.036417224941595175,0.00578346117787544,-0.0
5470.1553,-0.12384974640693378,-0.0,-0.13017370114255314,-0.027557890781260485,0.006323954735619364,-0.0
5471.728,-0.12480547792885607,-0.0,-0.13209535710189202,-0.016396940087565856,0.007289879173035946,-0.0
5473.3003,-0.12503158812861428,-0.0,-0.1329182371834261,-0.006751493665075787,0.007886649054811817,-0.0
5474.8726,-0.12452619298054672,-0.0,-0.13313904883414995,0.002999864139131257,0.008612855853603232,-0.0
5476.4453,-0.12327777261444581,-0.0,-0.1324295090102204,0.014276827186573828,0.009151736395774601,-0.0
5478.0176,-0.12129858931631024,-0.0,-0.13103491435821574,0.023900667452153773,0.009736325041905497,-0.0
5479.59,-0.1186085953298554,-0.0,-0.12900735936238578,0.03341799733348946,0.010398764032530372,-0.0
5481.1626,-0.11521666751151582,-0.0,-0.12573254511085724,0.044297207797432694,0.010515877599341417,-0.0
5482.735,-0.11114586517197933,-0.0,-0.12214852244106125,0.053360064913932186,0.011002657269081922,-0.0
5484.307,-0.10640499368419927,-0.0,-0.1179935359829136,0.06215960062115245,0.011588542298714324,-0.0
5485.88,-0.10102803530511534,-0.0,-0.11229936379053841,0.07201133036973523,0.011271328485423074,-0.0
5487.452,-0.09505103158178727,-0.0,-0.10707490957163066,0.07963046138754422,0.01202387798984339,-0.0
5489.025,-0.08850662254604652,-0.0,-0.09992256598318147,0.08847279304511052,0.011415943437134951,-0.0
5490.597,-0.08143351923356101,-0.0,-0.0931606273247458,0.09556244730502107,0.011727108091184782,-0.0
5492.1694,-0.07387079083764832,-0.0,-0.08597296531216649,0.1021773505177973,0.012102174474518168,-0.0
5493.742,-0.06585357963464289,-0.0,-0.07696912496645432,0.10915743882010395,0.01111554533181143,-0.0
5495.3145,-0.0574406790894806,-0.0,-0.06871583025877902,0.11451443499301346,0.01127515116929842,-0.0
5496.8867,-0.048678936055579665,-0.0,-0.06021964651164822,0.11928701839176192,0.011540710456068554,-0.0
5498.4595,-0.03961773917075256,-0.0,-0.049783640780341996,0.12405069751739152,0.01016590160958944,-0.0
5500.0317,-0.0303141642676817,-0.0,-0.04057065955424167,0.12734050164150143,0.010256495286559968,-0.0
5501.604,-0.020821748957557958,-0.0,-0.031100778934137607,0.13005779358321132,0.010279029976579649,-0.0
5503.177,-0.011191081514852194,-0.0,-0.0198935351336367,0.132262156816537,0.008702453618784505,-0.0
5504.749,-0.0014872754690216027,-0.0,-0.010112106353937046,0.13336094138760954,0.008624830884915443,-0.0
5506.3213,0.008233952958671869,0.0,-0.0002704835957419948,0.13382080209835603,0.008504436554413863,0.0
5507.894,0.017918071715947906,0.0,0.011188340856415735,0.13338078893286517,0.006729730859532171,0.0
5509.4663,0.027501730979213185,0.0,0.020439341592939243,0.13230400760869143,0.007062389386273942,0.0
5511.039,0.036933467473706155,0.0,0.03168986717947347,0.13011653344631272,0.005243600294232688,0.0
5512.6113,0.046150252632994056,0.0,0.041198834783060106,0.12739419864878512,0.004951417849933949,0.0
5514.1836,0.05509594990950816,0.0,0.05048224871575422,0.12409749210849574,0.004613701193753941,0.0
5515.7563,0.06372102023756293,0.0,0.06096829160682495,0.11934375144131115,0.0027527286307379786,0.0
5517.3286,0.07196871297243529,0.0,0.06959125967193784,0.11448727150831015,0.002377453300497448,0.0
5518.901,0.07979247166123346,0.0,0.07789856653167208,0.10911849091272031,0.0018939051295613768,0.0
5520.4736,0.0871455874019296,0.0,0.08696360806443855,0.10206275387018283,0.00018197933749104778,0.0
5522.046,0.09397992524490259,0.0,0.09429029038978684,0.09534442235169419,-0.0003103651448842504,0.0
5523.618,0.1002532381461484,0.0,0.10111612097109031,0.08816227350405693,-0.0008628828249419157,0.0
5525.191,0.10592974387875242,0.0,0.10833101016801867,0.07919333376626198,-0.002401266289266249,0.0
5526.763,0.11096297433718826,0.0,0.11365285893311448,0.07139873792126286,-0.0026898845959262285,0.0
5528.336,0.11533060667614306,0.0,0.11937174692184536,0.061419335707468825,-0.004041140245702304,0.0
5529.908,0.11900456633640782,0.0,0.1235896194028686,0.05240171244540694,-0.004585053066460773,0.0
5531.4805,0.12196066477321021,0.0,0.12719549798651314,0.04311777331156522,-0.005234833213302925,0.0
5533.053,0.12418269047736923,0.0,0.13047487441527073,0.03202876426447655,-0.006292183937901499,0.0
5534.6255,0.12565130178714717,0.0,0.13246634816562283,0.022297574004055215,-0.006815046378475659,0.0
5536.1978,0.1263592179905635,0.0,0.1338312842235463,0.012386863358351397,-0.007472066232982799,0.0
5537.7705,0.1262984176620526,0.0,0.13443528024361384,0.0008424122685247049,-0.008136862581561238,0.0
5539.343,0.12546992924998476,0.0,0.13410609897256967,-0.009147810479627871,-0.008636169722584908,0.0
5540.915,0.12387687243486296,0.0,0.133144731555707,-0.019084168797911864,-0.009267859120844033,0.0
5542.488,0.12151969865857201,0.0,0.1310292133230526,-0.03046964809864831,-0.009509514664480578,0.0
5544.06,0.11841969155915383,0.0,0.12857701377200295,-0.039687263100780794,-0.010157322212849124,0.0
5545.633,0.11459217467845331,0.0,0.12473282532808763,-0.05055932328757621,-0.01014065064963432,0.0
5547.205,0.11006119548114014,0.0,0.12060669512307313,-0.059720258955146405,-0.010545499641932993,0.0
5548.7773,0.10485318016600616,0.0,0.11589498819345656,-0.06856717626613296,-0.011041808027450403,0.0
5550.35,0.09899621336442081,0.0,0.10953632403208247,-0.07838076833044634,-0.010540110667661653,0.0
5551.9224,0.09252845931327841,0.0,0.10343480319287299,-0.08623800814174455,-0.010906343879594577,0.0
5553.4946,0.08548667811134442,0.0,0.09678710915639616,-0.09376099352877688,-0.01130043104505174,0.0
5555.0674,0.07791038856898777,0.0,0.08827262621319083,-0.10186363621707935,-0.010362237644203062,0.0
5556.6396,0.06984980885570141,0.0,0.08048682801245319,-0.10809851675864622,-0.010637019156751776,0.0
5558.212,0.06135155007268857,0.0,0.07224343033365066,-0.11386635013642392,-0.010891880260962092,0.0
5559.7847,0.05246452033868705,0.0,0.062091071420165844,-0.11974005623083574,-0.009626551081478793,0.0
5561.357,0.04324818588959533,0.0,0.05352792623181044,-0.12385177983194173,-0.010279740342215113,0.0
5562.9297,0.033752395840540496,0.0,0.04259909332437295,-0.12804492593393885,-0.008846697483832454,0.0
5564.502,0.02404055346170005,0.0,0.03291217067643915,-0.13086833642814416,-0.008871617214739103,0.0
5566.074,0.014170383034074517,0.0,0.023048454498343952,-0.13303439792318963,-0.008878071464269435,0.0
5567.647,0.004199003514118999,0.0,0.011422552901427031,-0.13457121894123364,-0.007223549387308032,0.0
5569.219,-0.005805502528487159,-0.0,0.001370518418104829,-0.1350415402672411,-0.007176020946591988,-0.0
5570.7915,-0.01578410930233212,-0.0,-0.00884411716496389,-0.13482378710200038,-0.006939992137368229,-0.0
5572.3643,-0.025678274603390172,-0.0,-0.02038799851437088,-0.13361603426059518,-0.005290276089019292,-0.0
5573.9365,-0.03541974943899586,-0.0,-0.030428977558059688,-0.13167485554508065,-0.004990771880936173,-0.0
5575.509,-0.04495143706389122,-0.0,-0.04024071342276594,-0.1290994754682325,-0.004710723641125285,-0.0
5577.0815,-0.05421601727726558,-0.0,-0.051242528649717844,-0.1251769865520215,-0.0029734886275477324,-0.0
5578.654,-0.06314979258772534,-0.0,-0.06010527779873925,-0.12121560285526077,-0.00304451478898609,-0.0
5580.2266,-0.07170181491271374,-0.0,-0.07040378190774252,-0.11558275414368475,-0.0012980330049712219,-0.0
5581.799,-0.0798134796751474,-0.0,-0.07884126681400315,-0.10997499536382216,-0.0009722128611442532,-0.0
5583.371,-0.08743549006652793,-0.0,-0.0869806896427479,-0.10378273459645558,-0.00045480042378003016,-0.0
5584.944,-0.09452059372287597,-0.0,-0.09570330526593498,-0.0958397976448091,0.0011827115430590174,-0.0
5586.516,-0.10102178087862634,-0.0,-0.10261111730470944,-0.08839297598237504,0.0015893364260830961,-0.0
5588.0884,-0.10689727315810993,-0.0,-0.10905829959390037,-0.08042523933412318,0.002161026435790442,-0.0
5589.661,-0.11210984487940079,-0.0,-0.11565375263914308,-0.07071668276880466,0.0035439077597422958,-0.0
5591.2334,-0.11662424797383819,-0.0,-0.12068110691433136,-0.06172447625220574,0.004056858940493166,-0.0
5592.8057,-0.12041303797319325,-0.0,-0.1250418322605421,-0.0525106077947895,0.0046287942873488586,-0.0
5594.3784,-0.12344985893453711,-0.0,-0.12919687763139914,-0.041423429672694884,0.005747018696862033,-0.0
5595.9507,-0.12571343963645076,-0.0,-0.1318518798614134,-0.03207568535590796,0.006138440224962627,-0.0
5597.5234,-0.12718915274594222,-0.0,-0.13418021886518666,-0.020495478777192003,0.006991066119244438,-0.0
5599.0957,-0.12786489627966544,-0.0,-0.13535882113891848,-0.01025801540070533,0.007493924859253043,-0.0
5600.668,-0.12773624060261127,-0.0,-0.1358126597418368,-3.542106094761288e-5,0.008076419139225521,-0.0
5602.2407,-0.12680006490129594,-0.0,-0.1353495567917532,0.01187202355525073,0.008549491890457256,-0.0
5603.813,-0.125063278734193,-0.0,-0.13404827085755194,0.0220383083016063,0.008984992123358931,-0.0
5605.3853,-0.1225354163528824,-0.0,-0.13206780907349167,0.032184344161510635,0.009532392720609267,-0.0
5606.958,-0.11922831556850251,-0.0,-0.12882047725941834,0.043545380408162096,0.009592161690915826,-0.0
5608.5303,-0.11516430991265904,-0.0,-0.12511937399556106,0.05321650535284546,0.009955064082902018,-0.0
5610.1025,-0.11036515446498552,-0.0,-0.12081034583404732,0.0625974515879033,0.010445191369061801,-0.0
5611.6753,-0.10486059637536203,-0.0,-0.11489160649740397,0.07294616372124893,0.010031010122041939,-0.0
5613.2476,-0.0986854326063879,-0.0,-0.10902543581977986,0.08145946392269793,0.010340003213391957,-0.0
5614.82,-0.09187773108340062,-0.0,-0.10261274314920431,0.08952987467886007,0.010735012065803684,-0.0
5616.3926,-0.08447445390797019,-0.0,-0.09437049026260289,0.09822954658377614,0.009896036354632695,-0.0
5617.965,-0.07652943903670192,-0.0,-0.08709604773742209,0.10479555210511435,0.010566608700720168,-0.0
5619.5376,-0.06808458047792741,-0.0,-0.07756071436227117,0.11208089277056849,0.009476133884343763,-0.0
5621.11,-0.05919982911565172,-0.0,-0.06884002877099436,0.11763795028537478,0.009640199655342643,-0.0
