time,true_orbit_x1,true_orbit_y1,true_orbit_x2,true_orbit_y2,pred_orbit_x1,pred_orbit_y1,pred_orbit_x2,pred_orbit_y2
5251.586,3.441257751710449,5.095436990023231,-3.4412682975642035,-5.095452605175906,3.4254226684570312,5.101806640625,-3.4254226684570312,-5.101806640625
5253.158,3.2530678751859563,5.215906933457541,-3.2530778484612526,-5.215922924392198,3.2364280223846436,5.222010612487793,-3.2364280223846436,-5.222010612487793
5254.731,3.0605475503829034,5.329519207892561,-3.060556937924366,-5.32953555506131,3.043097496032715,5.335294246673584,-3.043097496032715,-5.335294246673584
5256.303,2.864066870833016,5.4360499195211585,-2.864075662866858,-5.436066606976326,2.8458054065704346,5.441433429718018,-2.8458054065704346,-5.441433429718018
5257.8755,2.6638226470502167,5.5353908799474265,-2.663830828165926,-5.535407880263204,2.6447532176971436,5.540317535400391,-2.6447532176971436,-5.540317535400391
5259.448,2.4600124816929174,5.627434601810928,-2.4600200389698923,-5.6274518895474985,2.4401419162750244,5.631839752197266,-2.4401419162750244,-5.631839752197266
5261.0205,2.2530166727247667,5.711966231123848,-2.253023597987983,-5.71198378842917,2.232370138168335,5.715816497802734,-2.232370138168335,-5.715816497802734
5262.593,2.0430295524374276,5.7888496661335935,-2.043035837927598,-5.788867475812781,2.0216493606567383,5.792161464691162,-2.0216493606567383,-5.792161464691162
5264.1655,1.8302937167510984,5.858077351403649,-1.830299351472247,-5.858095386041102,1.8081932067871094,5.860788345336914,-1.8081932067871094,-5.860788345336914
5265.738,1.6152205701070224,5.919510629052816,-1.6152255455418905,-5.919528863219422,1.5924164056777954,5.921558856964111,-1.5924164056777954,-5.921558856964111
5267.31,1.3980270480969108,5.973086061845864,-1.3980313562321274,-5.973104468546067,1.3745412826538086,5.974410057067871,-1.3745412826538086,-5.974410057067871
5268.883,1.1789307386888588,6.018741113885266,-1.1789343739922336,-6.018759673158422,1.1547890901565552,6.0192790031433105,-1.1547890901565552,-6.0192790031433105
5270.455,0.9583563178601793,6.056381819362704,-0.9583592750414099,-6.056400507442492,0.9335891604423523,6.0560736656188965,-0.9335891604423523,-6.0560736656188965
5272.0273,0.7365217716202966,6.085923941370505,-0.7365240455945111,-6.08594273137414,0.7111690640449524,6.084755897521973,-0.7111690640449524,-6.084755897521973
5273.6,0.5136531409715244,6.107298818540881,-0.5136547271868704,-6.107317678790942,0.4877566695213318,6.105288505554199,-0.4877566695213318,-6.105288505554199
5275.1724,0.29019507549538703,6.120533857020181,-0.29019597248758955,-6.120552775765312,0.26378968358039856,6.117626190185547,-0.26378968358039856,-6.117626190185547
5276.745,0.06630502252381197,6.125614396025744,-0.06630522758338563,-6.125633341463357,0.03942902386188507,6.1217546463012695,-0.03942902386188507,-6.1217546463012695
5278.3174,-0.15758096843226316,6.12252563008094,0.1575814560934168,-6.122544576912466,-0.18488505482673645,6.117661952972412,0.18488505482673645,-6.117661952972412
5279.8896,-0.3812349320449281,6.111269308995883,0.38123611209491304,-6.111288225578626,-0.40892064571380615,6.105351448059082,0.40892064571380615,-6.105351448059082
5281.4624,-0.604428547848586,6.091848292511392,0.6044304204401378,-6.091867165684623,-0.6324446797370911,6.084827899932861,0.6324446797370911,-6.084827899932861
5283.0347,-0.826717998715258,6.064237810173507,0.8267205615673304,-6.064256609484845,-0.8550191521644592,6.056128025054932,0.8550191521644592,-6.056128025054932
5284.607,-1.047869348427638,6.028460857272525,1.047872598731935,-6.028479556443474,-1.0764129161834717,6.0192790031433105,1.0764129161834717,-6.0192790031433105
5286.1797,-1.2676615454935587,5.98460719750903,1.2676654792106699,-5.984625768581983,-1.2963943481445312,5.9743123054504395,1.2963943481445312,-5.9743123054504395
5287.752,-1.4856642099936854,5.932757882331011,1.4856688236295268,-5.932776306089961,-1.5145303010940552,5.921311378479004,1.5145303010940552,-5.921311378479004
5289.324,-1.7016537738076996,5.872964541033195,1.7016590604920219,-5.872982786994363,-1.7305939197540283,5.860331058502197,1.7305939197540283,-5.860331058502197
5290.897,-1.915406560760857,5.805280018412422,1.915412515894153,-5.8052980674148715,-1.9443581104278564,5.7914252281188965,1.9443581104278564,-5.7914252281188965
5292.469,-2.1265026260510944,5.729831478543194,2.126509241434169,-5.729849303592685,-2.155400037765503,5.714727878570557,2.155400037765503,-5.714727878570557
5294.042,-2.3347622803652284,5.646604033141416,2.3347695479434654,-5.64662160971369,-2.3635647296905518,5.630288600921631,2.3635647296905518,-5.630288600921631
5295.6143,-2.5397766351807984,5.5557755097454224,2.5397845454535157,-5.555792813493883,-2.5684382915496826,5.538271427154541,2.5684382915496826,-5.538271427154541
5297.1865,-2.741352067503257,5.457485736140467,2.7413606107757102,-5.45750274407138,-2.7698094844818115,5.438770771026611,2.7698094844818115,-5.438770771026611
5298.7593,-2.939277088733471,5.351827898489189,2.939286254239864,-5.351844586996508,-2.967460870742798,5.331883907318115,2.967460870742798,-5.331883907318115
5300.3315,-3.133161024680197,5.239004785062555,3.133170800466954,-5.239021131282051,-3.161003351211548,5.2178168296813965,3.161003351211548,-5.2178168296813965
5301.904,-3.322803073972811,5.119131523541549,3.322813447746194,-5.119147505429005,-3.3502304553985596,5.096689701080322,3.3502304553985596,-5.096689701080322
5303.4766,-3.5080027325587917,4.992324501961951,3.5080136907852393,-4.99234009687902,-3.534943103790283,4.968620777130127,3.534943103790283,-4.968620777130127
5305.049,-3.6883433777506482,4.858763095458313,3.688354906384124,-4.858778282459456,-3.714770793914795,4.833859920501709,3.714770793914795,-4.833859920501709
5306.621,-3.8636576291497464,4.7186224793915414,3.8636697128952093,-4.7186372370622225,-3.889525890350342,4.692549228668213,3.889525890350342,-4.692549228668213
5308.194,-4.033780852542883,4.572072666303942,4.033793475892465,-4.5720869741728425,-4.059019565582275,4.544829368591309,4.059019565582275,-4.544829368591309
5309.766,-4.19837509616429,4.419398315127207,4.198388242478652,-4.419412153512438,-4.222912311553955,4.390989303588867,4.222912311553955,-4.390989303588867
5311.339,-4.357317000676064,4.260706623292974,4.3573306526747135,-4.260719972585753,-4.381079196929932,4.231141090393066,4.381079196929932,-4.231141090393066
5312.911,-4.5102896474692376,4.096306309888399,4.510303787168799,-4.096319151746648,-4.533205509185791,4.065598011016846,4.533205509185791,-4.065598011016846
5314.4834,-4.657132899041843,3.9263673253373765,4.657147508086535,-3.926379642032609,-4.679128646850586,3.894531726837158,4.679128646850586,-3.894531726837158
5316.056,-4.7976130820670795,3.7510029172407986,4.797628140450969,-3.751014690598204,-4.81868839263916,3.7181196212768555,4.81868839263916,-3.7181196212768555
5317.6284,-4.9314963346028255,3.5706022333861087,4.931511822580939,-3.5706134472966733,-4.951602935791016,3.5367090702056885,4.951602935791016,-3.5367090702056885
5319.2007,-5.0586629544085575,3.3853702021248324,5.0586788510928,-3.3853808405271733,-5.077734470367432,3.3504910469055176,5.077734470367432,-3.3504910469055176
5320.7734,-5.178972733876084,3.195495027429975,5.1789890183975364,-3.195505075182016,-5.196939945220947,3.159655809402466,5.196939945220947,-3.159655809402466
5322.3457,-5.292183525318146,3.0013490441315085,5.292200175887748,-3.0013584871353913,-5.308979034423828,2.964582920074463,5.308979034423828,-2.964582920074463
5323.918,-5.3981755680423555,2.8031345146661586,5.398192562224459,-2.8031433393047256,-5.413732051849365,2.765476942062378,5.413732051849365,-2.765476942062378
5325.4907,-5.496830084686569,2.6010547207261885,5.496847399941114,-2.6010629141612687,-5.511080741882324,2.562544822692871,5.511080741882324,-2.562544822692871
5327.063,-5.58784893556899,2.3954652421521776,5.58786654820119,-2.3954727925383152,-5.600827217102051,2.3561906814575195,5.600827217102051,-2.3561906814575195
5328.6357,-5.67123977729995,2.1865586318463928,5.671257663432785,-2.18656552787252,-5.682899475097656,2.1465654373168945,5.682899475097656,-2.1465654373168945
5330.208,-5.746847092867016,1.9747535627330315,5.746865228552762,-1.9747597945740603,-5.757129192352295,1.9340863227844238,5.757129192352295,-1.9340863227844238
5331.7803,-5.814589783477617,1.7602720470541098,5.814608147844179,-1.7602776065809922,-5.823437213897705,1.718978762626648,5.823437213897705,-1.718978762626648
5333.353,-5.874387945362726,1.543336963423768,5.87440650628014,-1.5433418397951446,-5.881743431091309,1.501469612121582,5.881743431091309,-1.501469612121582
5334.9253,-5.926117516506227,1.3243772007647445,5.926136251998377,-1.3243813877943693,-5.931927680969238,1.2819905281066895,5.931927680969238,-1.2819905281066895
5336.4976,-5.969722467944834,1.1036232100437138,5.9697413525818535,-1.1036267012483258,-5.973935127258301,1.0607787370681763,5.973935127258301,-1.0607787370681763
5338.0703,-6.005030605456629,0.8812890427620308,6.005049613021576,-0.8812918322768218,-6.007712364196777,0.8380656242370605,6.007712364196777,-0.8380656242370605
5339.6426,-6.032078179201731,0.6578404744666854,6.032097284275682,-0.6578425579982319,-6.033187389373779,0.6142966747283936,6.033187389373779,-0.6142966747283936
5341.215,-6.050838819432247,0.43351423476768447,6.050858000630557,-0.4335156090249548,-6.050331115722656,0.38971075415611267,6.050331115722656,-0.38971075415611267
5342.7876,-6.061283515242697,0.20854692137660102,6.061302736479995,-0.20854758269975707,-6.059116840362549,0.16454875469207764,6.059116840362549,-0.16454875469207764
5344.36,-6.063386049207722,-0.016613997220784778,6.06340528842771,0.016614049944203506,-6.0595221519470215,-0.06073931232094765,6.0595221519470215,0.06073931232094765
5345.9326,-6.0571395998054935,-0.2417996809171943,6.057158830799445,0.24180044861967398,-6.051541328430176,-0.28597986698150635,6.051541328430176,0.28597986698150635
5347.505,-6.042542382031902,-0.466560687044514,6.042561578421895,0.4665621692490554,-6.035185813903809,-0.5107247829437256,6.035185813903809,0.5107247829437256
5349.077,-6.019503254225016,-0.6906450603266975,6.0195223895849725,0.690647255818251,-6.010471343994141,-0.7347298860549927,6.010471343994141,0.7347298860549927
5350.65,-5.988151334831361,-0.9138186086601119,5.988170382075886,0.91382151536229,-5.977416038513184,-0.9577531814575195,5.977416038513184,0.9577531814575195
5352.222,-5.948544276589466,-1.1356353206780199,5.948563209121341,1.1356389350959781,-5.936081886291504,-1.1793458461761475,5.936081886291504,1.1793458461761475
5353.7944,-5.900722496142652,-1.3558585296806913,5.900741287995551,1.355862847651244,-5.886510848999023,-1.3992701768875122,5.886510848999023,1.3992701768875122
5355.367,-5.844728002195292,-1.574251425670329,5.844746627437474,1.574256442304661,-5.8287482261657715,-1.6172869205474854,5.8287482261657715,1.6172869205474854
5356.9395,-5.780667086711131,-1.7903761048224902,5.78068552630914,1.7903818159126212,-5.762904644012451,-1.8329545259475708,5.762904644012451,1.8329545259475708
5358.5117,-5.70858789607567,-2.003994484206204,5.708606109445489,2.004000877993995,-5.689050674438477,-2.0460426807403564,5.689050674438477,2.0460426807403564
5360.0845,-5.62848164600236,-2.214842418316035,5.628499615189137,2.214849489308103,-5.607257843017578,-2.256312847137451,5.607257843017578,2.256312847137451
5361.6567,-5.540602378107925,-2.4225270168380053,5.540620077390609,2.4225347555357404,-5.5176849365234375,-2.463343858718872,5.5176849365234375,2.463343858718872
5363.2295,-5.445011634802521,-2.626887806240224,5.4450290393362835,2.626896202882761,-5.42039680480957,-2.666971206665039,5.42039680480957,2.666971206665039
5364.802,-5.341896151270376,-2.827513024758143,5.341913236853712,2.827522068320075,-5.315585136413574,-2.8667831420898438,5.315585136413574,2.8667831420898438
5366.374,-5.231365089093428,-3.0241863854187403,5.231381831517163,3.0241960640149577,-5.203361988067627,-3.062561511993408,5.203361988067627,3.062561511993408
5367.947,-5.113529237837595,-3.2166919756899075,5.113545613233826,3.2167022767224784,-5.083841800689697,-3.254089117050171,5.083841800689697,3.254089117050171
5369.519,-4.988593052926102,-3.4046218404429083,4.988609038055104,3.404632749997541,-4.957261085510254,-3.440973997116089,4.957261085510254,3.440973997116089
5371.0913,-4.856644853328306,-3.587735070021438,4.8566604249504515,3.587746573209552,-4.823756694793701,-3.623013734817505,4.823756694793701,3.623013734817505
5372.664,-4.717895814817215,-3.7658773054038486,4.71791095118312,3.7658893874341635,-4.683465480804443,-3.800004720687866,4.683465480804443,3.800004720687866
5374.2363,-4.572620827858306,-3.9386872887211437,4.572635507178993,3.938699932961595,-4.5366692543029785,-3.971583366394043,4.5366692543029785,3.971583366394043
5375.8086,-4.4209754097689276,-4.105977100931081,4.420989611004545,4.10599029033223,-4.3835248947143555,-4.137563228607178,4.3835248947143555,4.137563228607178
5377.3813,-4.263116638484296,-4.2675595765044205,4.263130341062959,4.267573293375046,-4.224194526672363,-4.297754764556885,4.224194526672363,4.297754764556885
5378.9536,-4.099358096062344,-4.423105208115326,4.099371280549504,4.423119433854033,-4.058996200561523,-4.451829433441162,4.058996200561523,4.451829433441162
5380.526,-3.9298472873093493,-4.572410536251411,3.9298599285359073,4.572425244428955,-3.888110876083374,-4.599617004394531,3.888110876083374,4.599617004394531
5382.0986,-3.754743203365095,-4.715275502948565,3.754755294454872,4.715290687172976,-3.711717128753662,-4.740950584411621,3.711717128753662,4.740950584411621
5383.671,-3.574449624302873,-4.851466633753314,3.5744611419099237,4.851482266187202,-3.5301730632781982,-4.875534534454346,3.5301730632781982,4.875534534454346
5385.2437,-3.3891030158731725,-4.980873406017491,3.389113943057814,4.980889465426944,-3.343618154525757,-5.003259658813477,3.343618154525757,5.003259658813477
5386.816,-3.199074445344565,-5.103230066826614,3.1990847662095767,5.103246530904907,-3.1524245738983154,-5.123863220214844,3.1524245738983154,5.123863220214844
5388.388,-3.004569875721012,-5.218401799650907,3.004579575125457,5.218418645801726,-2.956805944442749,-5.237208843231201,2.956805944442749,5.237208843231201
5389.961,-2.8057965727466985,-5.326255042923618,2.805805636107948,5.326272247946273,-2.756972312927246,-5.34316349029541,2.756972312927246,5.34316349029541
5391.533,-2.6031288987820203,-5.426514633880827,2.603137312694783,5.426532173633895,-2.553325891494751,-5.441506862640381,2.553325891494751,5.441506862640381
5393.1055,-2.39678904381465,-5.519057639692137,2.396796795616505,5.519075489693368,-2.346095085144043,-5.532126426696777,2.346095085144043,5.532126426696777
5394.678,-2.1870297361675237,-5.603833570158882,2.1870368139502245,5.603851705614395,-2.1354994773864746,-5.614916801452637,2.1354994773864746,5.614916801452637
5396.2505,-1.974273870619597,-5.680665822693021,1.9742802638577075,5.680684218275461,-1.9219716787338257,-5.689700603485107,1.9219716787338257,5.689700603485107
5397.8228,-1.758753899307566,-5.749468381502317,1.75875959818385,5.749487011494848,-1.7057468891143799,-5.756392955780029,1.7057468891143799,5.756392955780029
5399.3955,-1.5407033014817817,-5.810156795571222,1.5407082969142865,5.810175633909865,-1.4870591163635254,-5.814911365509033,1.4870591163635254,5.814911365509033
5400.968,-1.3205628109026282,-5.86260204224413,1.3205670952685045,5.862621062580844,-1.2663562297821045,-5.86513090133667,1.2663562297821045,5.86513090133667
5402.5405,-1.0984922151299057,-5.9066888863150995,1.0984957812408074,5.906708061624097,-1.0438148975372314,-5.9070048332214355,1.0438148975372314,5.9070048332214355
5404.113,-0.8749508254555733,-5.942334757827614,0.8749536673545342,5.942354058855389,-0.8198859691619873,-5.9404401779174805,0.8198859691619873,5.9404401779174805
5405.685,-0.6501964794112245,-5.969552569288192,0.6501985928182863,5.969571972892545,-0.594821035861969,-5.965399742126465,0.594821035861969,5.965399742126465
5407.258,-0.42447576005241383,-5.9883027619114735,0.42447714063002145,5.988322238622526,-0.36887234449386597,-5.981845378875732,0.36887234449386597,5.981845378875732
5408.83,-0.19824739875557174,-5.998541575049034,0.19824804381312627,5.998561094149153,-0.1424962282180786,-5.989736557006836,0.1424962282180786,5.989736557006836
5410.4023,0.028238802071996437,-6.000255783576093,-0.028238894048131263,6.000275321723455,0.08404627442359924,-5.98906135559082,-0.08404627442359924,5.98906135559082
5411.975,0.25473253059241563,-5.993434051182881,-0.2547333606535049,5.993453580975699,0.3105049729347229,-5.979813098907471,-0.3105049729347229,5.979813098907471
5413.5474,0.480765349661365,-5.978002049152574,-0.48076691724423015,5.978021540964705,0.5364183187484741,-5.962003231048584,-0.5364183187484741,5.962003231048584
5415.1196,0.7060824353041879,-5.954014480360304,-0.7060847382583387,5.954033899703811,0.7615247368812561,-5.935649394989014,-0.7615247368812561,5.935649394989014
5416.6924,0.9304348556423301,-5.921531294845105,-0.9304378926876166,5.921550623490713,0.9855791926383972,-5.900770664215088,-0.9855791926383972,5.900770664215088
5418.2646,1.1533639086401064,-5.880613426919966,-1.153367675677115,5.880632633577273,1.2081127166748047,-5.85743522644043,-1.2081127166748047,5.85743522644043
5419.8374,1.374689941823336,-5.831287892393877,-1.374694435435032,5.831306953768715,1.4289436340332031,-5.80566930770874,-1.4289436340332031,5.80566930770874
5421.4097,1.5939594104122254,-5.77364962785596,-1.5939646217943078,5.773668504527007,1.6476203203201294,-5.745575904846191,-1.6476203203201294,5.745575904846191
5422.982,1.8109276536924566,-5.707760991861416,-1.8109335779134375,5.70777966407588,1.8638896942138672,-5.677218914031982,-1.8638896942138672,5.677218914031982
5424.5547,2.0253178133281957,-5.63359698584118,-2.025324443712467,5.633615428786691,2.0775086879730225,-5.6006669998168945,-2.0775086879730225,5.6006669998168945
5426.127,2.23670322885482,-5.551366131408942,-2.2367105552789397,5.5513843151357944,2.2880327701568604,-5.516073226928711,-2.2880327701568604,5.516073226928711
5427.699,2.444856598215761,-5.461188126181901,-2.4448646132454357,5.461206029627978,2.495220184326172,-5.423529148101807,-2.495220184326172,5.423529148101807
5429.272,2.6495413236033816,-5.363154847625587,-2.64955001533394,5.363172441307944,2.698837995529175,-5.323130130767822,-2.698837995529175,5.323130130767822
5430.844,2.8503352643597513,-5.257462046586189,-2.850344623057903,5.257479308741058,2.898456573486328,-5.215081691741943,-2.898456573486328,5.215081691741943
5432.4165,3.047012530601748,-5.144226399114263,-3.0470225367399206,5.14424329231653,3.09385085105896,-5.09950065612793,-3.09385085105896,5.09950065612793
5433.9893,3.2393477990618424,-5.023566581601053,-3.2393584436793437,5.023583089230117,3.28479266166687,-4.976513862609863,-3.28479266166687,4.976513862609863
5435.5615,3.4268808746098567,-4.895636879939369,-3.4268921468629614,4.8956529834759435,3.470885992050171,-4.846365928649902,-3.470885992050171,4.846365928649902
5437.1343,3.609499712750946,-4.76061377245409,-3.609511588192707,4.760629435102226,3.6519691944122314,-4.709163188934326,-3.6519691944122314,4.709163188934326
5438.7065,3.7868359089597745,-4.618786286557319,-3.7868483817459992,4.618801499540553,3.827662944793701,-4.565185546875,-3.827662944793701,4.565185546875
5440.279,3.9586884319114946,-4.4703124741639275,-3.958701475467801,4.470327203501863,3.997770071029663,-4.414592266082764,-3.997770071029663,4.414592266082764
5441.8516,4.124857190551227,-4.315352300388109,-4.124870793768713,4.315366531819439,4.162083148956299,-4.257552146911621,-4.162083148956299,4.257552146911621
5443.424,4.284995789944396,-4.154220373441561,-4.285009924161601,4.154234076304147,4.320261478424072,-4.094385623931885,-4.320261478424072,4.094385623931885
5444.996,4.438921938910895,-3.987097331867292,-4.438936595425493,3.987110496538541,4.4721198081970215,-3.9252748489379883,-4.4721198081970215,3.9252748489379883
5446.569,4.586361773958287,-3.814088662579259,-4.586376924921094,3.814101262361476,4.617477893829346,-3.750410795211792,-4.617477893829346,3.750410795211792
5448.141,4.727088111060503,-3.635626596372405,-4.727103736959261,3.6356386143184443,4.756025791168213,-3.570152759552002,-4.756025791168213,3.570152759552002
5449.7134,4.860944842937978,-3.4519165068224833,-4.860960912185332,3.45192791810907,4.887605667114258,-3.3847076892852783,-4.887605667114258,3.3847076892852783
5451.286,4.987772158246958,-3.263160925431909,-4.987788660099457,3.2631717214307496,5.012055397033691,-3.1942813396453857,-5.012055397033691,3.1942813396453857
5452.8584,5.107303048508948,-3.0697465567773494,-5.107319957219998,3.0697567197569087,5.1291117668151855,-2.999267816543579,-5.1291117668151855,2.999267816543579
5454.431,5.219433814239061,-2.871830198164213,-5.219451096279855,2.8718397070759356,5.23867130279541,-2.799827814102173,-5.23867130279541,2.799827814102173
5456.0034,5.3239214148852545,-2.66981534925867,-5.323939057661227,2.669824196676441,5.340498447418213,-2.5963778495788574,-5.340498447418213,2.5963778495788574
5457.5757,5.420540068508821,-2.4638843360705325,-5.420558033315315,2.463892501880051,5.434475898742676,-2.389145851135254,-5.434475898742676,2.389145851135254
5459.1484,5.5092767072045845,-2.254325450601928,-5.5092949782727425,2.254332926908145,5.520482063293457,-2.178375244140625,-5.520482063293457,2.178375244140625
5460.7207,5.589942421983661,-2.041570808789199,-5.589960971651477,2.041577583528536,5.598335266113281,-1.9644989967346191,-5.598335266113281,1.9644989967346191
5462.293,5.662442983475145,-1.825862685635309,-5.662461781539864,1.825868747090521,5.667943000793457,-1.7477670907974243,-5.667943000793457,1.7477670907974243
5463.8657,5.72668611328084,-1.6074445956399763,-5.726705133024044,1.607449934353646,5.729213237762451,-1.5284247398376465,-5.729213237762451,1.5284247398376465
5465.438,5.782532374196279,-1.38676811658206,-5.7825515870386255,1.3867727242069838,5.782011985778809,-1.3069344758987427,-5.782011985778809,1.3069344758987427
5467.0103,5.829898053505842,-1.1640821667709793,-5.829917431714911,1.1640860361050684,5.826277256011963,-1.083551049232483,-5.826277256011963,1.083551049232483
5468.583,5.868627868255948,-0.9396275963740841,-5.868647383515705,0.9396307209647148,5.8619465827941895,-0.8585323691368103,-5.8619465827941895,0.8585323691368103
5470.1553,5.898742537784935,-0.7138952327859118,-5.898762160684231,0.7138976076388134,5.888939380645752,-0.6323515772819519,-5.888939380645752,0.6323515772819519
5471.728,5.920210423781403,-0.4870737116344405,-5.920230120893671,0.4870753321384079,5.907227993011475,-0.4051991403102875,-5.907227993011475,0.4051991403102875
5473.3003,5.93298100533214,-0.25963464772253436,-5.933000758410776,0.25963551213590497,5.916766166687012,-0.17755363881587982,-5.916766166687012,0.17755363881587982
5474.8726,5.937037388589381,-0.03183992261284075,-5.937057163163268,0.03184002865801283,5.917542457580566,0.05032170191407204,-5.917542457580566,-0.05032170191407204
5476.4453,5.932364998806393,0.19604799384351057,-5.932384764836079,-0.19604864706853026,5.909544944763184,0.2781544327735901,-5.909544944763184,-0.2781544327735901
5478.0176,5.918935798410127,0.4235514682371625,-5.918955529000695,-0.42355288013381304,5.892786026000977,0.5054689645767212,-5.892786026000977,-0.5054689645767212
5479.59,5.896698191470837,0.6503967898772274,-5.896717856234036,-0.6503989588748157,5.867282390594482,0.7319982647895813,-5.867282390594482,-0.7319982647895813
5481.1626,5.865764475188735,0.8763241815296876,-5.86578403881901,-0.8763271042973428,5.833055019378662,0.9574753046035767,-5.833055019378662,-0.9574753046035767
5482.735,5.826193673429034,1.1008609450638036,-5.826213109949471,-1.100864617605848,5.790169715881348,1.181422233581543,-5.790169715881348,-1.181422233581543
5484.307,5.778029388317934,1.3237464048165828,-5.7780486722870865,-1.3237508227800898,5.738675594329834,1.40357506275177,-5.738675594329834,-1.40357506275177
5485.88,5.721317690028998,1.5447198356539167,-5.721336793959838,-1.5447249936007368,5.678623676300049,1.623672604560852,-5.678623676300049,-1.623672604560852
5487.452,5.656170899783589,1.7633172285038101,-5.656189802620098,-1.763323121485791,5.610135078430176,1.8412472009658813,-5.610135078430176,-1.8412472009658813
5489.025,5.582597374010527,1.9793356588466564,-5.582616038589229,-1.9793422764552155,5.533263683319092,2.0561068058013916,-5.533263683319092,-2.0561068058013916
5490.597,5.500708947570284,2.1923008573833984,-5.500727346831831,-2.1923081903925397,5.44816780090332,2.2677969932556152,-5.44816780090332,-2.2677969932556152
5492.1694,5.410679799789364,2.401989434225114,-5.410697900022341,-2.40199746958359,5.354946613311768,2.4760639667510986,-5.354946613311768,-2.4760639667510986
